"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CHODL",85.5094741739058,4.24262141844919,0.133170224431293,3.0678822840615e-224,2.1879336132809e-221
"MLPH",4769.88236705931,-4.16750838222267,0.131165428522334,4.47680324449949e-223,3.05970848414688e-220
"C1orf64",454.635910774003,-7.00150531026594,0.222063623760643,2.47805621844857e-220,1.62590224604848e-217
"VGLL1",596.770943031801,5.94202775842247,0.190467077460137,2.0609567581519e-215,1.30022591169099e-212
"SCUBE2",5398.00108910665,-5.08281361842787,0.164258812372911,9.94704212712273e-212,6.04301229671089e-209
"F7",110.246319491693,-4.91769929216878,0.159118446069208,3.42028221060403e-211,2.0036746107335e-208
"AURKB",329.296648076878,2.97031593451333,0.0964326437110881,4.96386685488756e-210,2.80766579381795e-207
"FAM64A",187.831006292972,2.87973014952092,0.0936584559552564,2.97383820808939e-209,1.62599560424301e-206
"FOXM1",1536.82079724533,2.99227158154397,0.0974706648145358,1.14963135447507e-208,6.0830332604692e-206
"CT62",34.8869670752543,-4.88695691560618,0.159339088482318,4.92555513885338e-208,2.52480877945662e-205
"CDC25A",206.721598893746,2.65675630910469,0.0866715316286218,7.34309633553781e-208,3.64996391490384e-205
"CA12",6035.41748389268,-3.92544268418271,0.128390071445648,6.47523444785183e-207,3.12391972494451e-204
"CDCA7",340.184249070723,3.18686580572019,0.104337509991614,1.18481175248947e-206,5.55270490745279e-204
"CDC20",1113.20504601207,2.87617265490242,0.0947726361055898,5.94917536962245e-204,2.71067565521992e-201
"ORC6L",177.043267719258,2.68411798088573,0.0886286220874369,5.29994171960345e-203,2.3495930818015e-200
"CDCA8",609.892922921075,2.48199322292132,0.0821157072445978,4.40595156070243e-202,1.90186377500531e-199
"KIAA1370",1354.78119607538,-2.11885301513154,0.0701710618582635,1.65124112120853e-201,6.94495079773936e-199
"CENPW",364.990456131579,2.90142594961931,0.0963574285736975,7.53145174199505e-201,3.08846007309862e-198
"SUSD3",1040.56617358012,-3.63464342683978,0.120852821443611,1.97114347732944e-200,7.88601620942314e-198
"GPR77",88.6636798798821,-3.43142400108728,0.11429354299324,8.51278516399171e-200,3.32464797726086e-197
"FAM72B",178.283513515842,2.62156759295377,0.0874958788975589,9.87851140913161e-199,3.76830750334851e-196
"HPX",324.15371857025,-4.84726346035346,0.162053372188223,4.85526384924641e-198,1.81002029361793e-195
"ZNF552",997.195602264877,-2.59573766042758,0.0871344962473242,1.7736617906803e-196,6.46519430056197e-194
"THSD4",1904.50682749689,-3.37303674629236,0.113663742238783,2.70273819043431e-195,9.63761185602043e-193
"MTHFD1L",614.40817602407,2.09973726110733,0.0706671594782179,3.20371510772974e-195,1.11809657259768e-192
"SLC7A8",2139.39860435013,-2.67784003662225,0.0903144156275843,9.98806797431203e-195,3.41321414547167e-192
"SLC15A1",121.899798821155,7.09187914151487,0.240293298990657,1.29817608445216e-193,4.34571067617732e-191
"CHEK1",297.066261808634,1.99391200071193,0.0673903047869351,1.3752973916527e-193,4.51180062305584e-191
"TUBA3D",76.1471016461251,-6.09249905178791,0.206663940182986,7.9883760904765e-193,2.56928103945267e-190
"FANCA",348.809364220849,2.42791642936236,0.0823321448056156,1.72515719096695e-192,5.44187565450594e-190
"ERBB4",690.882652717203,-4.83688832918268,0.164456675416098,1.37185746579043e-191,4.24576943610573e-189
"CYP2B7P1",1360.56571784384,-6.93711601939278,0.237779198439521,3.06542408848392e-189,9.31150950433366e-187
"GRPR",222.52810790373,-5.55954211880532,0.190457217596303,6.17993313529619e-189,1.84308078578661e-186
"TFF1",3652.38120293296,-7.87319387099414,0.271550203623396,3.35611782514587e-187,9.83042869390495e-185
"B3GNT5",529.266836326959,2.43986639212337,0.0839813784746414,6.14428516343673e-187,1.76815279887461e-184
"CTPS",977.568105102335,1.85964992204731,0.0641289146214362,4.30333422563761e-186,1.21702743626093e-183
"KCNK5",721.23363499371,3.43665882781499,0.118760505373238,6.92295108151421e-186,1.92469773881488e-183
"ANXA9",425.691648702244,-3.29829021958441,0.114189070204587,3.17314525480017e-185,8.67485026908119e-183
"LOC84740",265.83010387897,5.84553957624284,0.202433434300951,4.53333258430859e-185,1.21902056361334e-182
"SKA1",194.965614335096,2.67275911636256,0.0925196328361983,4.96178920827136e-185,1.31271336102057e-182
"LRP8",238.681950055265,2.62919648897713,0.0914149872105988,2.10205415978663e-183,5.47301498142542e-181
"PLK1",740.11136219545,2.57797039610721,0.0897017629726008,4.26424888539634e-183,1.09291366354932e-180
"SLC40A1",7207.71550669198,-3.44603176137984,0.120156021762402,1.18694624775884e-182,2.99530450799819e-180
"DEGS2",991.029780071885,-4.00710662245106,0.139712674996074,1.69057093738518e-182,4.20158107362562e-180
"C14orf45",303.354844799928,-1.93567931309072,0.0675179634863969,5.89531815087492e-182,1.44329706908659e-179
"MAPT",1944.7450154831,-3.8683633431707,0.135187325865753,1.00664520357378e-181,2.42823548150305e-179
"KIF2C",708.092609120273,2.62363722689546,0.0917684767031455,2.90494272207583e-181,6.90576456089997e-179
"KDM4B",2431.6482909444,-1.83168637026431,0.0641582300447744,1.77388293999935e-180,4.15671455211561e-178
"ZNF695",96.9829348717718,3.12018131713004,0.109501778324936,2.46439423808215e-180,5.69344488552979e-178
"ANP32E",2429.44031779274,1.93494152518812,0.0680666581270215,5.93901102183218e-179,1.35302219154324e-176
"CDCA2",294.644234295365,2.90227663712717,0.102312862231838,1.13045682417323e-178,2.54012099820733e-176
"TPRG1",585.540352499762,-4.59817280950272,0.162646692532489,2.7463964105843e-177,6.08772166524518e-175
"FAM171A1",987.567980232432,2.02437599946783,0.0716738422111465,1.05630303755939e-176,2.3102051633449e-174
"AR",473.102224616364,-4.50163711422942,0.159598644137048,1.68779400758149e-176,3.64274804031041e-174
"TTK",411.286671604508,2.70390131900147,0.0959284665667743,2.42583477292643e-176,5.16765815328729e-174
"SFRS13B",60.9591132725748,3.08739275608446,0.109604667110636,2.60300708226207e-176,5.47399040645446e-174
"CDCA3",342.006410795864,2.60925140347981,0.0925897849478723,3.3176570688386e-176,6.88854796204551e-174
"TMCC2",172.376033549394,3.03743797686273,0.107967572954231,7.36093023024403e-176,1.50926673208366e-173
"SFT2D2",158.280831723598,1.74525137867268,0.0620343389173506,2.28831359633935e-175,4.63397628651289e-173
"C15orf42",239.174609947161,2.58661409153807,0.092439698935149,9.28833706902325e-174,1.85800723101449e-171
"PDSS1",142.651342639466,1.80453360753977,0.0645414114045328,3.13168714336207e-173,6.1890438810323e-171
"PPP1R14C",401.898325058769,4.04167749991518,0.144933229628227,1.02691957626203e-172,2.00530497731262e-170
"ATP7B",513.507197453654,-2.70897923103732,0.0971389034380029,1.06246754960446e-172,2.050312378372e-170
"TTLL4",1000.38278180327,1.89675625155163,0.0680228537361798,2.63090967123561e-172,5.01800131828811e-170
"IGF2BP3",94.4399879979017,4.56923705057176,0.16415194693956,5.60939320125976e-172,1.05759628368119e-169
"NUP93",1090.09504498262,1.18677794303942,0.0426498461229581,1.43418243364396e-171,2.67328346125704e-169
"ORC1L",172.505555211272,2.53850135259334,0.0914245384335927,4.10738135442711e-171,7.57004228726605e-169
"DKC1",1995.41666995779,1.25600491628791,0.0453046976032659,2.25957117654293e-170,4.11819400098152e-168
"ANKRD30B",107.369569268039,-5.96880990818269,0.215901038209143,5.3569339261154e-170,9.65602057033747e-168
"KRT16",3086.66259117315,5.21069322198979,0.188379230212376,6.29101400563544e-170,1.12164676885259e-167
"CTSL2",292.737918443365,3.33730543311976,0.120821138709426,1.03112506971207e-169,1.8186607009126e-167
"SLC7A5",3738.7641252346,3.10776218911991,0.112544230667139,1.37451138875696e-169,2.3985223733809e-167
"CCNB2",579.585071533864,2.45018780455681,0.0886511387531903,1.61752924559455e-169,2.79287707531446e-167
"SLC16A6",265.73054012656,-3.95405923113516,0.143191320269902,1.86538645448544e-169,3.18728479301299e-167
"ANKRD30A",655.901960380702,-6.55165188964541,0.237541672936328,1.93574295879189e-169,3.27340121165602e-167
"RFC4",531.820248287289,1.67102301933034,0.0605968166284887,1.25499510830312e-168,2.10058007770368e-166
"CDK2AP1",4421.48378940484,1.70824981056427,0.0620371488390105,3.86372765045073e-168,6.40168935862053e-166
"SHROOM1",1508.24758575703,-4.15323336747333,0.151036179136065,5.27517320706533e-168,8.65286661154926e-166
"RABEP1",2887.84786473622,-1.70581640596839,0.0619959345584165,6.87458933456064e-168,1.11647414707721e-165
"DDN",22.6808216734647,4.18669338625133,0.152575211817158,2.66585738095313e-167,4.2870645705661e-165
"STC2",7697.14422164064,-3.46120679561112,0.126496776050152,1.35353461961339e-166,2.15553673451636e-164
"GFRA3",84.0968393573212,5.3871146691694,0.196823335551145,1.68421580449114e-166,2.65636460010271e-164
"FAM54A",93.3694923093279,2.47886716653993,0.0905281589622563,1.80198871527276e-166,2.81504960920182e-164
"CCDC125",464.733938859115,-1.54583945279484,0.0564311385661876,1.83477831803703e-166,2.83923290101523e-164
"CCNA2",600.980575160973,2.37251408365734,0.0866346326184329,1.93490517857785e-166,2.96619155553388e-164
"TUBA3E",35.5046981750884,-5.87626374619857,0.215318710169831,1.01003889409628e-165,1.53404333146864e-163
"KIF18B",272.036529420353,2.56064456782043,0.0938250379164216,1.89395726071189e-165,2.85014504105111e-163
"SLC4A8",443.925607282608,-3.41999306311694,0.12549156084339,2.64919214068073e-165,3.95042715305327e-163
"STMN1",5486.63190209102,2.0376144609042,0.0747451933119734,7.77194715912539e-165,1.14849774100121e-162
"YBX1",8616.79050330145,1.51016438860848,0.0554235313367372,9.80789219274755e-165,1.43641835390748e-162
"FOXA1",3717.57969694831,-4.14095438978516,0.152342328932049,3.01653924871348e-164,4.37878701740241e-162
"INA",50.0631923259792,6.2829766866942,0.231767906461294,1.0074538295561e-163,1.44958466370251e-161
"BIRC5",568.853246940764,2.86995360395904,0.106009973541813,4.68483366186852e-163,6.68220230918516e-161
"C5orf36",68.889614623516,-1.96030857647024,0.0723511040321819,7.28244551438038e-163,1.02977546355501e-160
"IFRD1",936.393571902147,1.67374763238238,0.0617952468163618,8.53497624815282e-163,1.19657449058505e-160
"TPX2",1843.91590357483,2.4379422127123,0.0901474951748564,1.93367345581448e-162,2.66538199123738e-160
"TRIP13",487.093395239665,2.34102681177434,0.0865474781889923,1.92412349211591e-162,2.66538199123738e-160
"LEMD1",43.2787500966934,5.32886300722691,0.197422658905707,5.1556325628926e-162,7.04732007742727e-160
"UGT8",197.252164823536,3.97233209661411,0.147285726287906,8.22229813131186e-162,1.11463104337114e-159
"DSC2",3168.41047402477,2.47360552735165,0.0917037364320653,1.21903719870617e-161,1.63900550576863e-159
"MCM10",342.759522767278,2.9445753017479,0.109287484255944,1.41106713393622e-161,1.88176700796388e-159
"C1orf135",105.474501795685,2.26955844704599,0.0841779628943203,2.23842155546903e-161,2.9610345785773e-159
"LDHB",6887.78182527586,2.3222404837296,0.0861567153064752,2.59585740558952e-161,3.40638792191079e-159
"NDC80",394.315857281248,2.51574291493966,0.093391868806402,3.05112768838977e-161,3.97203551370297e-159
"GATA3",6938.3710052506,-3.19367011546091,0.118822441320561,6.93839266071302e-161,8.96145313493509e-159
"GSG2",72.1265099518173,2.10613242001481,0.0782634110696943,1.00193868549566e-160,1.28396877017073e-158
"BCL11A",357.519343099405,2.92199817500297,0.108791441388374,1.41549451175002e-160,1.79987259505702e-158
"RAD54L",228.104740900294,2.46624691295121,0.0917402540428591,1.43184724827436e-160,1.80666080103418e-158
"PGBD5",336.770415042275,3.63641966386094,0.13553798047632,2.79271959777258e-160,3.49686866887509e-158
"TMSB15A",99.8389398320307,4.10605996432781,0.153194775616114,8.26735292179596e-160,1.02734386345621e-157
"SRPK1",1881.53918349775,1.49673082429957,0.0558089593887253,1.07910624540113e-159,1.33087065739209e-157
"RCOR2",181.034350723432,3.45456678403588,0.129025199314392,1.11689102966399e-159,1.36719131041631e-157
"PRKX",1076.4799751931,1.86612814744492,0.069723679248071,5.23546620261102e-159,6.36128534232804e-157
"KIFC1",812.27527363258,2.28085603370494,0.0854152569498115,2.28236349170555e-158,2.75276532017987e-156
"RAI2",526.962744118445,-2.7379003151554,0.102756947776452,5.61337469132822e-158,6.72088942057349e-156
"CBX2",619.38664415378,2.90506350384958,0.109398071192719,4.8659781097872e-157,5.78381441556807e-155
"AMD1",2156.65640626125,1.59866031538662,0.0601940764583103,1.16130414089341e-156,1.36452731009388e-154
"SLC26A3",57.2561525854845,-7.79215520394701,0.2944679504138,1.16462734507799e-156,1.36452731009388e-154
"CDC45",231.75727321551,2.53991892330763,0.095737176760199,1.60064782999334e-156,1.86208697555891e-154
"ROPN1",248.575589099579,4.8563519299458,0.183138144759171,2.10375198037056e-156,2.43012984042382e-154
"DACH1",429.951425415745,-3.7585077860477,0.141883802336624,2.63517193047733e-156,3.02270805423914e-154
"SUV39H2",317.305753248165,1.73241839316492,0.0653176202705505,3.14649021231812e-156,3.58415826060098e-154
"TPSG1",40.6437272393031,-7.17920378059573,0.271912719665385,8.02271110347641e-156,9.07562277450508e-154
"PRSS33",92.8016119822806,9.0024560769096,0.342229588113829,4.90610948820351e-155,5.511980406507e-153
"CCKBR",60.1436613423752,7.20187201913324,0.273819898636451,1.13822427630462e-154,1.27008794586562e-152
"ANKRA2",257.044513580485,-1.15132096370663,0.043641827075084,1.63981724184919e-154,1.81742717689542e-152
"SIDT1",600.28914462535,-3.14239621549795,0.119437229845727,2.60708160182024e-154,2.87006439695687e-152
"EVL",4083.04770024452,-2.04770866300646,0.0777242512593665,3.58375883269557e-154,3.91895974218036e-152
"PHGDH",3143.02045290017,2.84974145096658,0.108350722233772,4.31390668910453e-154,4.68615969678024e-152
"YEATS2",1329.82365646082,1.22817139587841,0.0466881976381206,1.05775185272805e-153,1.14146734475646e-151
"FAM123B",321.82142182831,1.64925970255673,0.0627321599948939,1.41999057850941e-153,1.52235983394052e-151
"CEP55",552.560385632907,2.44485587970141,0.0930420552147339,1.49689103903443e-153,1.59438335800531e-151
"MSLN",983.148426417589,6.53554790378986,0.249443368980923,2.73430930738664e-153,2.89360487542342e-151
"DONSON",361.059723976191,1.57968534431521,0.0601899227477026,4.58185524265239e-153,4.81770330418123e-151
"SYT9",162.439451077395,-5.24313330438508,0.200024269524286,5.67515271767564e-153,5.92926942853717e-151
"ZMYND10",213.388369048877,-3.51269236495168,0.134297438336468,1.49515211349093e-152,1.55221393149315e-150
"HJURP",362.480477956815,2.38712211989485,0.0911620537274506,1.79396395080754e-152,1.85071639528906e-150
"PSMG1",587.188521962891,1.60088428038966,0.0612334571389283,6.53663659926308e-152,6.70127813360701e-150
"MYBL2",1311.78582022594,2.92115733997467,0.111910731162971,7.24048548656652e-152,7.37675052398451e-150
"SLC22A5",447.089930818072,-1.59617623634649,0.0611309647539849,1.55499044668452e-151,1.57447582080038e-149
"IL12RB2",198.020560782746,4.37954493418718,0.168138898264333,4.70382309632347e-151,4.73354664104257e-149
"MELK",493.288623283133,2.60581861159105,0.100075655648322,6.01606826138152e-151,6.01716876167323e-149
"UCK2",677.438676078706,1.53931865983508,0.0591092893503067,9.24675669157954e-151,9.19239697042298e-149
"IGFALS",71.5374784934658,-4.27694905012159,0.164631477793905,2.64345999188325e-150,2.61208881005186e-148
"C10orf32",581.527322268137,-1.21561558479994,0.0467548789613661,3.25995438510772e-150,3.20197795083364e-148
"SLC39A6",14374.3235060908,-2.80953712563217,0.108408729982279,1.06925619274089e-149,1.0439886505672e-147
"GPSM2",755.618017837624,1.79324623976772,0.0691963433917049,2.73892114376985e-149,2.65837417285543e-147
"TTC8",482.310598274145,-1.23422290070817,0.0476376868972804,3.40377560852668e-149,3.284243018039e-147
"GTPBP4",1769.72117623856,1.45188577982592,0.0560744373968568,4.52359304204855e-149,4.33921033150423e-147
"DEPDC1",342.757874464267,2.59934873602568,0.100491133454578,5.31629544332773e-149,5.06995314865725e-147
"FAM83D",449.472058342895,2.55416194000027,0.0988389358582428,1.08455550609165e-148,1.02832161655615e-146
"SOX11",419.52167451272,4.0235060279282,0.155782147657801,1.11857485778586e-148,1.05448180415296e-146
"C16orf61",375.258560379502,1.41097370843156,0.0545685099001376,1.13470248875366e-148,1.06357285274436e-146
"NXNL2",35.2632953706159,-4.50626802393122,0.174434031397898,1.26131223789399e-148,1.17552867262359e-146
"C1orf168",54.6581568977754,-4.3562598951501,0.168974056185407,4.69480129961947e-148,4.35078111399199e-146
"MND1",79.4678778190658,2.52101783103912,0.0978246213840669,7.13073310244279e-148,6.57109073479601e-146
"PRR15",399.733601817969,-3.58648375952415,0.139320989047601,7.2117252861337e-148,6.60859943399168e-146
"SYTL2",1342.6341649293,-2.39153729522694,0.092814705463063,9.57732826382076e-148,8.72760641730288e-146
"CENPO",170.268145338788,1.54320023693191,0.0599103980990338,1.44263424556504e-147,1.30737732209963e-145
"C7orf63",123.805023289304,-2.50046549900707,0.0971362941449337,1.55380969503907e-147,1.40039233119372e-145
"MCM2",1526.67914085644,1.75289841407916,0.068125614472102,3.21851001134722e-147,2.88487539432396e-145
"CCDC48",101.089019104147,-3.22609129006113,0.125760425709382,6.76999314442154e-147,6.03522812760579e-145
"GTSE1",282.678956290612,2.29063722303681,0.0892111470275742,1.11205691633218e-146,9.86003762086307e-145
"ANKRD43",275.142749521504,-4.65602275143852,0.181530801010956,1.52256703380049e-146,1.34272403523814e-144
"INPP5J",472.461133874303,-2.95066425309166,0.115396237786711,6.79599459004297e-146,5.96121386419652e-144
"RANBP1",1166.26587005822,1.34005077908599,0.0523658498633924,1.13102805994314e-145,9.86821982300392e-144
"TFF3",3169.31927451394,-5.56386969483612,0.217754499846219,1.27519873789923e-145,1.10672406866461e-143
"ESR1",5377.217136769,-4.3559903931429,0.170440232704678,1.46180402260605e-145,1.26199849383195e-143
"UBXN10",292.504411137159,-3.10355470979803,0.121546453665023,1.50023265282073e-145,1.28839351854547e-143
"BTG2",6536.32965906,-2.48829568146533,0.0973694023892289,1.91095056332227e-145,1.63256885886329e-143
"ATP6V1C2",246.879922429763,2.86755745523341,0.112310143043119,1.94504055986289e-145,1.65308291727621e-143
"CDT1",394.040332318736,2.28045732605516,0.0892217771557929,2.27226366011949e-145,1.92123406272887e-143
"FBN3",145.196702308645,5.3671914799466,0.210389266019513,4.10804945497104e-145,3.45560693384051e-143
"PDIA6",7985.68300191584,1.32795036353766,0.0520302036647002,6.41459200697337e-145,5.36829350461144e-143
"RAD51AP1",310.773006692427,2.28736434171314,0.0898164069757834,2.38484120188781e-144,1.98571320987643e-142
"AFF3",1447.89829770613,-3.61450978461404,0.142156056192283,2.42393342957429e-144,2.00567824816963e-142
"MCM7",3094.94780382537,1.50594583968356,0.0591295661599419,2.43327422657902e-144,2.00567824816963e-142
"KCNH1",86.5356024439827,-4.08524132771932,0.160584603088462,2.48018541082413e-144,2.03412406468741e-142
"KCNG1",249.468701449937,4.47404907370284,0.175980499027599,4.65120519950965e-144,3.79570740734114e-142
"ARSG",259.307197460233,-2.32854946270826,0.0915475063749517,5.09289888588834e-144,4.13558516956567e-142
"MICALL1",1167.0943121003,1.55227618811445,0.0610741469155102,9.30085543537229e-144,7.51536609391191e-142
"CHRD",414.630436296973,-3.04194724639401,0.119959690792257,1.38405478450596e-143,1.11287503089467e-141
"POU4F1",23.7094670887344,6.33655812155602,0.250162246985006,1.86005269166217e-143,1.48831435616266e-141
"ARL9",35.0833655981551,3.32292436249403,0.131311667267829,4.69528938159757e-143,3.73868115176432e-141
"A2ML1",636.458986280746,6.30480288160827,0.249513347570641,9.06263887902639e-143,7.18137514650579e-141
"AURKA",504.841803211733,2.12017576763049,0.0837492311983922,1.29388191324987e-142,1.02036274149219e-140
"AMY1A",118.655076448678,5.2539702555948,0.207786690271794,1.35828473141036e-142,1.06602605020689e-140
"NCAPG",509.726596540198,2.15236647882759,0.0850837498542945,2.03766467277709e-142,1.59161017274108e-140
"GREB1",1652.22966924817,-3.49233185708692,0.138382836798119,2.78918321226857e-142,2.16829252278869e-140
"CKS1B",1198.21529666094,1.68236698868883,0.0666131082876678,5.71103348902639e-142,4.41877746794811e-140
"FAM136A",1033.75883928083,1.22972550467318,0.0486977456739596,6.87193571226939e-142,5.29203575062699e-140
"ASNS",873.066258820415,1.85821513803778,0.0736020536204287,7.6725660923783e-142,5.88098605669539e-140
"TCEAL1",511.028147485901,-1.86332937961786,0.0739378298267129,2.42393115099063e-141,1.8492903567302e-139
"SEPT3",535.340487089898,3.15776148800261,0.125712811834229,5.44191652727928e-141,4.13258133319269e-139
"COL11A2",172.096886797945,4.70947063505687,0.187783599935771,2.91419545746306e-140,2.20283631745468e-138
"TAT",990.292536179242,-6.65147082694513,0.266245637828339,8.9445584594477e-140,6.73016478946424e-138
"ENO1",24144.0827183168,1.52137412092516,0.060766351712567,1.35931376956864e-139,1.01811980649472e-137
"SYTL4",513.46191620543,-1.82855664727034,0.0730459665443159,1.65676585264891e-139,1.23526955822728e-137
"SLC6A15",129.46772939928,5.76310340277589,0.230740327418091,2.23968679945376e-139,1.66233405300634e-137
"FAM47E",98.4268867977039,-2.6570687644563,0.10636581453012,3.04468109249641e-139,2.24963531352336e-137
"DNALI1",569.13209536169,-3.46801636822542,0.139139888853482,7.01137945276709e-139,5.15729404321698e-137
"RNF182",72.2032781008321,4.05822871678879,0.162954927652003,1.7844589961181e-138,1.3067178979163e-136
"KCMF1",1480.72050516703,0.932753435259016,0.0373726076577061,2.21204451350675e-138,1.61262960689116e-136
"C4orf34",1142.16347746479,-1.78249552651482,0.0716016296756041,5.17849006898246e-138,3.75852976112917e-136
"UBE2C",879.386045404514,2.66434472638812,0.107183157906104,6.42202038641508e-138,4.64054627305579e-136
"MAD2L1",463.863829917219,1.91015426406963,0.0767621259013159,6.97888664278718e-138,5.02081919305431e-136
"SERPINA11",204.527067530724,-5.20901414288124,0.209585630861936,7.06310927196182e-138,5.05922189467204e-136
"NCAPD2",2587.47984442638,1.71559469709702,0.0689558182476691,7.31981533022234e-138,5.22030134181031e-136
"RUNDC1",862.821107507308,-1.22068167708006,0.0490577422250019,7.46603326368465e-138,5.30153002702248e-136
"OPRK1",36.4586809639352,6.19441278878912,0.249606122415915,8.30141308491057e-138,5.86931374274948e-136
"PTDSS1",2286.84383130843,1.30898556536486,0.052628165800951,8.73747428214636e-138,6.15110689485179e-136
"ACADSB",1680.4677628051,-2.36487788423661,0.095158642589469,1.16871660085709e-137,8.19250359139265e-136
"HPDL",81.6535394998273,3.36352966831444,0.135764601373157,2.85474403284703e-137,1.99261133492723e-135
"C6orf218",19.9385476925568,6.56752262380777,0.265369185967067,3.24777238158325e-137,2.25733942267415e-135
"LOC100128977",15.7092751569853,-6.21853240372598,0.251557001841371,8.91993136344579e-137,6.17357106137558e-135
"TYMS",885.697906651384,2.11103613124354,0.0852200015051385,1.10027326109468e-136,7.58310180745213e-135
"RHOB",8554.51801305104,-1.98542182860974,0.0801465194879931,1.12297500584712e-136,7.70717950665705e-135
"TUBB",24121.9273373258,1.16236411155033,0.0469430298422898,1.67458559828331e-136,1.14450948202671e-134
"PVR",797.172268350827,1.6507869039352,0.0667144831681429,2.06863246554992e-136,1.40795760715416e-134
"RIPK2",799.224156660138,1.53007431357699,0.0618406915722243,2.08785171341136e-136,1.41516659731763e-134
"NCAPH",356.390786016695,2.09421827128996,0.0846981189207876,3.46471820914313e-136,2.33875608166974e-134
"HMGCS2",1350.96100700177,-6.77006436126635,0.274888110892637,5.35215556541928e-136,3.5980085139169e-134
"DUSP9",54.1243205352846,4.08071930893897,0.165383642161316,5.44316606065768e-136,3.64425522012114e-134
"LOC100130148",14.1080758192801,-5.75508282956891,0.233459634277625,7.30773831520895e-136,4.87271673107205e-134
"ABTB2",287.70018353343,2.45017086351969,0.099352391172385,1.1678027900485e-135,7.75525067415612e-134
"ANLN",1114.55007263425,2.46004864385531,0.0997928842855164,1.46864157799727e-135,9.71376121124567e-134
"CYP27C1",53.3566055480376,3.75269729171365,0.152432451809024,1.64740598904718e-135,1.08523696539522e-133
"TCAM1P",43.8622997601704,5.11370568853877,0.207631819009182,1.96022942798841e-135,1.28614573229176e-133
"SMOC1",401.482188569685,3.94682706796105,0.160331996277449,2.03314353889682e-135,1.32867145292926e-133
"RNF8",492.811484027161,1.16163218401003,0.0471268575367649,2.68765959574296e-135,1.74943175987983e-133
"APH1B",466.143594438934,-1.43728592696524,0.0583984373966441,5.24497688254119e-135,3.40052789740408e-133
"TMEM26",312.78243241,-3.34993135887116,0.136432211120206,6.68409327908714e-135,4.31650323058529e-133
"SKA3",237.407019298848,2.28148331485567,0.0927589666380777,7.35343780624260e-135,4.73013491512931e-133
"EZH2",567.519473528296,1.85484231970402,0.0753992040952925,7.81607325057105e-135,5.00808787223113e-133
"MED30",247.214610243751,1.38453734741154,0.0562998691388046,8.61424663024096e-135,5.49803453213395e-133
"INPP4B",510.059828253958,-2.83461758343432,0.115436957495835,8.91022939021136e-135,5.66490281735027e-133
"IMPA2",779.078904971677,2.32169087574415,0.0945734342424018,2.21664215190184e-134,1.39844543144792e-132
"SOX8",314.751644700756,4.39136865232327,0.179009475994593,2.21282520395034e-134,1.39844543144792e-132
"MPP6",97.8829487944015,2.13509384135175,0.0871963181162509,1.24268454992536e-133,7.80986769058457e-132
"GINS4",324.889548144178,2.20082814999013,0.0899077606407009,1.41563303954038e-133,8.86283539984005e-132
"SLC7A2",3239.41953531841,-4.06569597908631,0.166323782477359,1.53323305243013e-133,9.56259382471915e-132
