"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HSDL1",738.182293780812,-0.250095523307638,0.0467149125603028,7.30516979692916e-08,1.28845914170999e-07
"RNF25",434.921719601016,-0.247068910167983,0.0461525190603333,7.34947094335922e-08,1.29613344676832e-07
"ZNF236",350.392263855905,-0.28561899926773,0.0534745605440359,7.4177849301845e-08,1.30804048817261e-07
"SRCRB4D",42.8152728924497,0.495182263118253,0.0943870580472092,7.4505078492983e-08,1.31366957166549e-07
"HRSP12",420.710364867194,0.368561945065863,0.0693997434562337,7.47417281413886e-08,1.31770052311178e-07
"PIGK",895.371500259787,-0.245589740189102,0.045910761761382,7.53002492378118e-08,1.32740460854146e-07
"CABP7",11.4900510406647,0.746647855130338,0.14796950702163,7.57032782685699e-08,1.33436586443085e-07
"UNC5B",1675.83423019214,-0.415986480592979,0.0786924769295839,7.60729943799498e-08,1.34073850522651e-07
"NUDT7",60.4949136242935,0.408850759141189,0.0772977752792373,7.62236951025845e-08,1.34325018346336e-07
"CADM3",92.6761632209498,0.856392013760205,0.172847295188901,7.62343062179074e-08,1.34329286163104e-07
"POMT1",672.04505823784,-0.217399120130482,0.0406112685202,7.63762384620666e-08,1.34564923683489e-07
"PHKG2",706.72463859352,-0.290172282574747,0.0544138214467433,7.71638271320469e-08,1.35937950429274e-07
"NFS1",649.960337143644,-0.266784580865097,0.0499721666014107,7.74700379884587e-08,1.364627398115e-07
"TSSC1",487.822412358786,0.227563845039864,0.0425643184720623,7.83401371511909e-08,1.37980593760441e-07
"LOXL2",1673.8986481456,0.470780274383319,0.0896453719905108,7.83718536789457e-08,1.38021635805856e-07
"C2orf16",51.1694709709767,-0.397448556098983,0.0751505205243522,7.87214125819089e-08,1.38622365065062e-07
"ARID3A",93.2235173032126,-0.327064065746886,0.0615261434510458,7.92382166126933e-08,1.39517439576858e-07
"PIAS3",1558.97559398625,-0.270504359153762,0.0507322662781135,7.99178652991984e-08,1.40699017334201e-07
"RBM14",1164.49984046899,0.14032211497629,0.0261899026260325,8.00647538723851e-08,1.40942493857988e-07
"RDH11",1810.21296657847,-0.253525049130263,0.0475110166042425,8.00845001726066e-08,1.4096212644396e-07
"ATP6V0C",3433.45287331821,-0.295396774774489,0.0554971733217941,8.07987076397688e-08,1.42203991568147e-07
"RILP",95.9206171257483,0.402212860168467,0.0761790836188576,8.16387552702015e-08,1.43667042452217e-07
