"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig"
"PAK7",8.60779888683997,-1.18117665227605,0.201808934759556,1.18105030373174e-10,4.91035152929685e-09,"Down"
"BMPER",27.2312534646805,-0.959016160763581,0.163298968101125,1.22836757242107e-10,5.09414916552645e-09,"Down"
"IP6K3",16.2051903874547,-1.51389464293966,0.270242078997716,1.34863649405994e-10,5.56473914589317e-09,"Down"
"WNT4",220.36628172074,-0.753019521504007,0.128581401779913,1.39378628722245e-10,5.72220881478472e-09,"Down"
"ALDH3B2",2785.58675825767,0.879075951909149,0.1504466240272,1.40704565651285e-10,5.76220372483423e-09,"Up"
"MYH15",4.93376474515362,0.936615250479232,0.160181001013876,1.411709857644e-10,5.76688757557766e-09,"Up"
"SAMD11",176.663532037979,0.961671026741666,0.164647346510287,1.48436985109371e-10,6.04862252009106e-09,"Up"
"S100P",1285.86667251418,1.07489800141071,0.184666129477944,1.66018477947e-10,6.71493503024642e-09,"Up"
"GRIK1",9.20630226955745,-1.54691249504354,0.279502076712461,1.69256351712587e-10,6.81225625897763e-09,"Down"
"SDK2",214.17618146044,-0.93316220962309,0.161004881741357,1.90475788591044e-10,7.55492468016921e-09,"Down"
"CEACAM7",18.7654937877172,1.1017098692773,0.190918872133742,2.16234665481806e-10,8.53527724158424e-09,"Up"
"GRIN2A",41.167846524358,-0.924446999066593,0.160295082829623,2.24225135715559e-10,8.80823009150258e-09,"Down"
"SLC38A4",20.9739342846594,0.873428658125285,0.151562717723039,2.25399469867922e-10,8.83317874618764e-09,"Up"
"SHISA3",6.05194518480442,-1.03233468450788,0.179069648264264,2.33095410166479e-10,9.09127598556452e-09,"Down"
"SLC5A11",7.984350434012,1.09964272203125,0.191132987987969,2.39144415586064e-10,9.30504672616462e-09,"Up"
"CXorf57",37.3390863787788,-0.776635983074809,0.134994442792546,2.48072757004426e-10,9.60680811463241e-09,"Down"
"SLC5A9",9.08920390189375,-0.714533805190735,0.123800771553009,2.51769235651502e-10,9.72696190850767e-09,"Down"
"HMGCLL1",35.4681592156374,-1.04513341217312,0.182429107343411,2.85327438923648e-10,1.09204410677763e-08,"Down"
"CCDC85A",65.1513465090932,-0.718602755557189,0.125207094251681,3.01117659059639e-10,1.14711822629208e-08,"Down"
"RELN",59.6487120537293,-1.10266310901184,0.193213174634476,3.09850511729572e-10,1.1776476177824e-08,"Down"
"GNAO1",120.67140081555,-0.873392995716531,0.153088462052969,3.15297170509885e-10,1.19557475697279e-08,"Down"
"COL27A1",292.554320385232,-0.699363533618582,0.122337440081541,3.62982145734166e-10,1.3700485090487e-08,"Down"
"KCNQ3",25.1772974404552,-0.754089810553777,0.132564961128632,3.74722805693922e-10,1.39825382233989e-08,"Down"
"C2orf50",20.71678371578,-0.834755503809667,0.147582319487546,4.18335541401614e-10,1.55391258587298e-08,"Down"
"CCDC74B",214.18951948849,-0.748374340084988,0.1321293526256,4.36530312236362e-10,1.61417675953586e-08,"Down"
"TGFBR3",1061.71436096561,-0.721840828776883,0.127317867123551,4.48098174916188e-10,1.65321986560857e-08,"Down"
"GLDN",75.7527107446167,-0.804209214367505,0.142519409003507,4.58636857273597e-10,1.68829895707838e-08,"Down"
"CADM2",26.7751008199722,-1.00618525572977,0.178266953953647,4.63940345943284e-10,1.70399255760021e-08,"Down"
"SNAP91",9.79559703655404,-1.18255732479211,0.210975845776894,4.76959352900181e-10,1.74398909818256e-08,"Down"
"C9orf24",5.60451615306083,-0.833007652576955,0.147888908484201,4.79206721598294e-10,1.74830407717186e-08,"Down"
"ANKRD35",81.3279331185121,-0.738980720604636,0.130782150572149,4.80921656899541e-10,1.75066170259364e-08,"Down"
"NAV3",221.603273058155,-0.816847683285479,0.145117124443786,4.9289438629014e-10,1.790266727676e-08,"Down"
"ENKUR",10.270586461275,-0.877634499882768,0.156208080826185,5.19466851861229e-10,1.8784517660792e-08,"Down"
"NPY1R",5247.52878466222,-1.2485291324935,0.224863703712508,5.33190144514022e-10,1.91960170489763e-08,"Down"
"NPTX1",41.6913677715348,-0.992027877168901,0.176633966855304,5.42534069823083e-10,1.94469378507044e-08,"Down"
"DNAJC6",125.732549921289,-0.733936846270242,0.130858986484547,6.18481127356451e-10,2.20246507548392e-08,"Down"
