"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig"
"PXK",226.423186876545,-0.0969602159527798,0.0539907835070789,0.0391050416531783,0.0890413272452801,"NS"
"SEMA4D",742.500719096693,-0.0871337244408594,0.0468844435838872,0.0391963354081621,0.0892266773653563,"NS"
"NEIL3",68.4348930304601,0.130185658571436,0.0870774614010402,0.0392280204713622,0.0892863975741814,"NS"
"YY1AP1",2573.51510457873,-0.0690625040067084,0.0355079648808692,0.0392457853810997,0.0893144221072235,"NS"
"TAF4",564.504684362927,0.0854589511067252,0.0457644952983197,0.0392578963578105,0.0893295735848442,"NS"
"TRAPPC2",369.440640329522,-0.0802533650094435,0.0423557721869559,0.0392899068089267,0.0893899949218095,"NS"
"SCHIP1",203.698791020549,-0.111358006226845,0.0664279892687331,0.0393025680689157,0.0894063834935298,"NS"
"RNF11",2310.98563653124,0.0761687983896134,0.0397923988393557,0.0393098460636606,0.0894105232392148,"NS"
"SH2D1B",7.46400882040947,-0.150286578303842,0.115138472829995,0.0393192831736972,0.089419572076681,"NS"
"RMI1",446.209946472451,0.0959708726630205,0.053322209966318,0.0393481943747756,0.0894604818949617,"NS"
"SPATS2L",1735.0920704867,0.0971717065602369,0.0542454650678275,0.0393450222013064,0.0894604818949617,"NS"
"SP4",223.03522965308,-0.102988310063271,0.0589563872099048,0.0393696765102115,0.0894969013202574,"NS"
"BAG3",1753.15966563231,0.0999839879310526,0.0564831442784091,0.0393770693828302,0.0895012867434635,"NS"
"TTC36",79.5144527236153,0.174692387186164,0.156480702326779,0.0394152970902181,0.0895757466197091,"NS"
"RAB2B",483.155222869904,-0.0745252116663595,0.0388221929089435,0.039477394695991,0.0897044253731486,"NS"
"BACH1",819.780453083653,0.0960994371770674,0.0534973550429264,0.0395557810722585,0.0898576133330558,"NS"
"PDLIM1",2868.9424560281,0.122137332066621,0.0777815452938375,0.0395543685365565,0.0898576133330558,"NS"
"EIF3F",2474.41231228818,-0.0769513257101582,0.0403421424854269,0.0395772680678379,0.0898939584330632,"NS"
"SRFBP1",262.757433417964,0.0812579496432566,0.0430796939601237,0.0395829867885442,0.0898944830976213,"NS"
"MTMR4",1412.76005163124,0.0961257425855772,0.0535315058136352,0.0395935179734905,0.0899059353928123,"NS"
"HIST3H2BB",8.32297944043865,0.158005594999314,0.127733883178994,0.0396102038307166,0.0899313581359625,"NS"
"SOCS2",382.377082791399,-0.144178413632065,0.106435774421161,0.0396374106982895,0.0899806575178327,"NS"
"UTP15",340.686285123696,0.0719298802381988,0.0372900353008932,0.0396448087379902,0.0899849815625631,"NS"
"RCAN3",163.067341399755,-0.102051018356354,0.0583008558280867,0.0396702448671954,0.0900302412260361,"NS"
"CUBN",36.2697136520094,-0.119720019772762,0.0751902442016565,0.0396790344298864,0.090037714779882,"NS"
"LOC100130776",289.719840110889,-0.117995819958607,0.0733554153039127,0.0397095527415281,0.0900944852436249,"NS"
"MFN2",2477.68154559488,-0.0680265042985483,0.0349976812244587,0.0397152386552542,0.0900949071335991,"NS"
"TPRKB",396.784871192222,0.080647205471028,0.042735185130728,0.039774757610722,0.0902174334562777,"NS"
"ZFP90",600.753935453429,-0.0739917907647652,0.0385660678824613,0.0397809258005929,0.0902189319589522,"NS"
"SLC6A15",60.6445524293266,-0.205115076678713,0.228490640384413,0.0397884454120019,0.0902234945035994,"NS"
"CA13",105.353646269759,-0.135996496483856,0.0951408289122547,0.0397960056836728,0.0902281479729057,"NS"
"OSBP",2293.81768290061,0.0755698631447145,0.0395482209669634,0.0398425632918049,0.0903151462270008,"NS"
"THAP2",132.845566930312,-0.0946526944122953,0.0525018765259618,0.0398454039303177,0.0903151462270008,"NS"
"SPATA5L1",199.644064018668,-0.0746314401581386,0.0389870796083664,0.0399127150235523,0.0904551998894315,"NS"
"TBC1D19",110.933747318143,-0.0813016035255869,0.0431987989711942,0.0399259590079853,0.0904726980923789,"NS"
"ANXA4",1660.12758237924,0.0699444258479114,0.0361691953955017,0.0399346311382804,0.0904798330119186,"NS"
"PARP8",337.274492830857,0.131304770747649,0.0891249042833544,0.0399485589143409,0.0904988720198891,"NS"
"BTBD6",1174.61050952268,0.0800626886069752,0.0424171040373264,0.0400003276441602,0.0906036182437759,"NS"
"HDGFRP3",956.440993414887,-0.10968333069522,0.0652296065941349,0.0400351942089216,0.0906700561781204,"NS"
"LRRC37A2",138.492309072916,-0.110225572001733,0.0657615263565618,0.0400735616767117,0.0907444033489375,"NS"
"TADA2B",1034.6359023823,-0.0722638713538634,0.0375852500146003,0.0400794501164293,0.090745193138525,"NS"
"CARD16",144.09848911651,-0.130925275867202,0.0887837513249441,0.0401103453620056,0.0908025936118041,"NS"
"COL22A1",159.049777232037,0.164273590387752,0.139122614939552,0.0401261839666844,0.0908258974102884,"NS"
"HS6ST3",275.449245069364,0.176404909099875,0.161344181519886,0.0401372537949647,0.0908384021021437,"NS"
"EXOSC9",497.187981057911,0.0725709548473333,0.0377890964218554,0.040164113417988,0.0908866337753918,"NS"
"NRD1",3219.04300379594,0.0632521534355118,0.0323426252415459,0.0402008751295418,0.0909572562841193,"NS"
"ITPA",830.405971656029,0.095644607818434,0.0533944860878453,0.0402256352605848,0.0909771714688505,"NS"
"RRAS",725.630747219202,0.105235819990447,0.061275811720784,0.0402239751537616,0.0909771714688505,"NS"
"SYCP2L",10.5491805888264,-0.180953610857235,0.17061069576499,0.0402263386208952,0.0909771714688505,"NS"
"ZNF287",153.29204086906,-0.0926928273377459,0.0512009426418811,0.0403158650538985,0.091167060387619,"NS"
"FAM189B",1048.03214002359,-0.0944614093211919,0.0525360180497167,0.040347666169664,0.0912263795065929,"NS"
"COQ3",154.746690544019,0.0930563028497134,0.0514907453889152,0.0403746139379714,0.0912747103116078,"NS"
"BIRC5",515.378462877355,0.133860520781743,0.0928592645601692,0.040387063327435,0.0912902558806007,"NS"
"CTDSP2",4990.12799089671,-0.0754398216446526,0.039605745298422,0.0404342536200508,0.0913577066655992,"NS"
"HOXC10",795.27130894042,0.155917574850014,0.125593965501553,0.0404339153720732,0.0913577066655992,"NS"
"NUBP1",511.522111585426,0.0798677022106156,0.0424041028064266,0.0404392119548416,0.0913577066655992,"NS"
"TP53AIP1",13.0291044097466,-0.157664387748286,0.12845721022746,0.040433797668727,0.0913577066655992,"NS"
"PPP1R2P3",73.0341518837201,0.089095770402601,0.0486424627608104,0.0404632211784881,0.0913993417160526,"NS"
"PAPD4",981.494140111022,-0.0663133417867481,0.0341552220842652,0.0405025111895968,0.0914754771538378,"NS"
"ZNF717",50.0663866186709,-0.118192904221914,0.0740806950320287,0.0405090608948174,0.0914776573639377,"NS"
"TTBK2",112.25994516463,-0.118522608197822,0.0744548334022113,0.0405361292326171,0.0915261658110959,"NS"
"FAM174A",416.300467219255,0.0982839873471885,0.0555872434202653,0.0405578435375067,0.0915625737304159,"NS"
"ZNF701",194.018947603276,0.0908390581397053,0.049941695777606,0.0406141605250262,0.0916770791732747,"NS"
"LSM2",797.500970264925,0.0857817959336212,0.0463828160053533,0.0406308931477836,0.0916993463539991,"NS"
"SLC25A15",444.49038926028,-0.08918849012111,0.0487622441922144,0.0406352209989426,0.0916993463539991,"NS"
"TBCE",571.991651501802,0.0874857881461095,0.0475721822352797,0.0406682720029503,0.0917612897631307,"NS"
"SLC10A7",212.1208305193,0.0840837206454936,0.0452438067826232,0.0406795558820592,0.0917659587561856,"NS"
"ZNF343",318.284905893893,-0.0665023067182011,0.034299233598714,0.0406815452345656,0.0917659587561856,"NS"
"SKAP1",282.869028762749,-0.137816021859754,0.0985375649533156,0.0406875070649765,0.0917667703746909,"NS"
"FCRL2",15.240586141063,-0.184765680815869,0.17991981149965,0.0407066463220269,0.0917972981003749,"NS"
"GTF3C5",1219.06965198953,0.079765897537325,0.0424196679082445,0.0407579454671505,0.0919003309975765,"NS"
"ANO3",33.1449017024919,0.192733930079135,0.198561309934593,0.0407729213242291,0.0919030163810151,"NS"
"DNAJB4",330.594906973248,-0.0985449059122919,0.0558835401981099,0.0407815778080458,0.0919030163810151,"NS"
"PTGDR",19.190678953142,-0.144133072995782,0.107718817845996,0.0407747226816966,0.0919030163810151,"NS"
"TMEM116",247.078702879364,0.0900801175715955,0.0494467291940368,0.0407807875187285,0.0919030163810151,"NS"
"FYN",611.847891676505,-0.107322870531166,0.0634293010406406,0.0408124950993665,0.0919473913110607,"NS"
"TUBB2B",148.193204350693,-0.174773481680989,0.159689190532241,0.0408102174429679,0.0919473913110607,"NS"
"RP1",39.1904060341981,-0.176783829925673,0.163746706266823,0.0408611552474064,0.0920443597507926,"NS"
"NLRP6",7.3477412647547,-0.164750643686272,0.141307456726631,0.0408834114661671,0.0920818318750562,"NS"
"EXD3",210.572509217029,-0.111597964884072,0.0675361106321609,0.0409183192628366,0.0921477849662533,"NS"
"BPTF",2452.97110399212,0.10051240390555,0.0575521508745737,0.0409380179882879,0.0921794739059992,"NS"
"TLR1",221.502976420409,-0.114171653150058,0.0701407475045584,0.040969621935042,0.0922379572454539,"NS"
"RAC1",6358.03542809472,0.0656147753298129,0.033840127758694,0.0409766508489755,0.0922411045151941,"NS"
"PASK",329.23744287828,-0.0927624328998452,0.051487351358547,0.0410060156156584,0.0922938762610985,"NS"
"QKI",1638.29305176053,-0.0916425367008085,0.0506592332181343,0.0410113622675378,0.0922938762610985,"NS"
"HSDL2",1222.14686126506,0.0930972037967387,0.0517466532224262,0.0410321220194033,0.0923279108241545,"NS"
"ATP11B",1081.48121568745,0.11522098368221,0.0712758646522373,0.0410610139822913,0.0923548633865047,"NS"
"LOC678655",333.77126230161,-0.0909089925910291,0.0501379211219848,0.0410607733341497,0.0923548633865047,"NS"
"SH3TC2",38.5685377858116,-0.132464136254716,0.0916392980823161,0.0410603090258273,0.0923548633865047,"NS"
"ACSS3",310.344450344238,0.140742641496188,0.103102377875202,0.0410744010154079,0.0923722903670231,"NS"
"ZBTB8OS",194.324061775142,0.0820106770786854,0.0439724642955708,0.0410891023441017,0.0923926678790295,"NS"
"ZNF675",260.987881059904,0.0945271277363175,0.0528509490776269,0.0410953319406957,0.0923939929344682,"NS"
"LIAS",168.246691878076,-0.0791855321569767,0.042135752346638,0.0411156310427233,0.0924269455346302,"NS"
"LPHN1",1376.1888318403,-0.104469260100295,0.0610120960591773,0.0411239753205176,0.0924330186231338,"NS"
"LSM12",1152.24787107498,-0.0705344486998507,0.0367762679202255,0.0411639947093973,0.0924848988252142,"NS"
"NEDD8",1972.42992784895,0.0786439590733296,0.0417998173384408,0.041163904982682,0.0924848988252142,"NS"
"OR7E91P",17.6622439393313,0.157619155664779,0.129520920628348,0.0411636477866919,0.0924848988252142,"NS"
"HCG26",56.8700514826512,0.131400730434885,0.0903627204286943,0.0411928457794406,0.0925303119833581,"NS"
"ZFP91",2255.92267033343,0.078718609084691,0.0418555158552445,0.0411955048711697,0.0925303119833581,"NS"
"EIF2C2",316.463277008885,0.109494719825454,0.0656822502392121,0.0412583264715292,0.0926587120825499,"NS"
"ATF7IP2",127.645671841523,-0.125235690401544,0.0826761960830562,0.0412771196551391,0.0926882107019648,"NS"
"HRASLS",53.5369468973544,0.156997653977395,0.128691171145984,0.0412976918822059,0.0927216955485766,"NS"
"LENG1",184.863287592389,0.107076314845831,0.0635093243108361,0.0414445158375202,0.0930385931114731,"NS"
"C22orf9",2230.04589786651,0.0759236184065126,0.0401454621230029,0.0414578711094626,0.0930558216832155,"NS"
"KIAA0494",3480.6298211319,-0.0727171585174839,0.0381694764834655,0.0415000978649295,0.0931378412283067,"NS"
"CD46",7588.62822140735,0.0924403678566017,0.0514238021718678,0.0415296084574909,0.0931785393976386,"NS"
"ST8SIA2",36.539012658391,-0.163633019477957,0.140481375181194,0.0415289805658513,0.0931785393976386,"NS"
"EMCN",327.903558447014,-0.118116422801487,0.074675882610111,0.0415610285951463,0.0932362653269092,"NS"
"GDPD5",382.923272581572,0.12480190478645,0.0823779553077804,0.0415706846604856,0.0932451575275113,"NS"
"MTDH",4713.67893495965,0.0936016695683827,0.0523261298224488,0.0416103986560538,0.0933214595269465,"NS"
"NBR1",3628.07994686118,-0.0783826345607958,0.0417675482174563,0.0417139260284305,0.0935408380933223,"NS"
"C19orf48",1189.20942185362,0.105801204883125,0.0624950020376042,0.0417611509665461,0.0936339192421285,"NS"
"STAMBPL1",97.0799492903276,-0.106653471928502,0.063299616046034,0.041817666505408,0.093747802795277,"NS"
"MMACHC",183.287004887243,-0.0894768400358713,0.0493656539154151,0.0419006300522419,0.0939209388185241,"NS"
"PLK1",657.205122714681,0.122295860785372,0.0796648070928357,0.0419319210672173,0.093978218498028,"NS"
"HNMT",861.685815272008,0.0926271823830553,0.0517333397171313,0.0420327567089222,0.0941913252597613,"NS"
"SF3A3",1839.47708833478,-0.0613542602248915,0.0315854046633944,0.0420426566282254,0.094200623475169,"NS"
"CSGALNACT2",717.457808226146,0.0800097545259886,0.0429131300519568,0.0420783204574856,0.0942676377754474,"NS"
"ZBTB48",341.351430316172,-0.0903707622868926,0.0500866617110783,0.0421226264019716,0.0943539919445777,"NS"
"ISM1",229.328534110766,-0.135557938998832,0.0968617693190859,0.0421343473374589,0.0943673425943279,"NS"
"DNAJC17",278.466439467675,0.0966428258551206,0.0548874278505949,0.0421626493040688,0.0944049150150288,"NS"
"TAGAP",211.678681968625,-0.125999832082807,0.0843001550686101,0.0421590459207416,0.0944049150150288,"NS"
"TPBG",1522.85069125403,-0.0991740122348497,0.0569509293554439,0.0421952773880682,0.0944650592994321,"NS"
"ACSBG1",6.32880889545738,-0.137676428913464,0.0999225522801327,0.0422093111679557,0.0944706553138793,"NS"
"CELF2",575.73358567915,-0.117800109499781,0.0747442614502203,0.0422082693893952,0.0944706553138793,"NS"
"CYP4Z1",1779.46660928289,0.196501491509447,0.214224493516015,0.0422659353195862,0.0945715457546977,"NS"
"TRIM65",626.350995430729,-0.08492701121992,0.0462628577838416,0.0422641690095217,0.0945715457546977,"NS"
"TP73",61.8570632788731,-0.134930748651132,0.0961304276679362,0.0422760912694154,0.0945813508719331,"NS"
"FAM180A",62.1642734032835,-0.140858032699844,0.104647761504373,0.0423123284906868,0.0946494951530712,"NS"
"BFSP2",8.05485149893486,-0.179095529945128,0.171999965606566,0.0423201253062887,0.0946540104645434,"NS"
"AFF3",2565.02113071922,-0.150256728710908,0.11936452651603,0.0424862526937147,0.0949893898608856,"NS"
"ANAPC10",122.014614372019,0.0663709008670264,0.0345651292333507,0.0424857958399389,0.0949893898608856,"NS"
"C1QTNF9",5.45924621687958,-0.150117048211802,0.119141372111202,0.042487470820506,0.0949893898608856,"NS"
"FLT1",1074.59124888763,0.101980468174686,0.0594535701050311,0.0425228645577218,0.0950555464410535,"NS"
"DSCAML1",23.3741071643526,-0.171044572599075,0.156175056991639,0.0425422765572308,0.0950859642903532,"NS"
"FAM174B",1468.71715863065,0.110670932932669,0.0675304114811524,0.0426090773694375,0.0952222778156556,"NS"
"CHEK1",258.584066136454,0.104932245009017,0.0621246496976989,0.0426635572384435,0.0953310232059669,"NS"
"MAST4",734.976950397634,-0.127522983442715,0.0866504255394401,0.0427003393290616,0.0954001989292633,"NS"
"ATPAF1",1241.85054617863,-0.0711286765106898,0.0374620683694537,0.0427333124940149,0.0954608471245681,"NS"
"GTF2H3",267.689729306078,0.0932478247492664,0.0524456078277974,0.0427443210653388,0.0954724193306946,"NS"
"KY",14.7754119888756,-0.170432100018795,0.155561381304958,0.0428196524231018,0.0956276382198815,"NS"
"ARHGEF35",584.911384508995,-0.101698406872124,0.0593449470410916,0.0428429405356192,0.0956666042685356,"NS"
"TM6SF1",137.434178081455,-0.0929422797336264,0.0522512511135764,0.042859341590946,0.0956901832630894,"NS"
"C14orf166",2599.04369690788,0.072367915751018,0.0382576131391235,0.0429046914879564,0.0957370290027244,"NS"
"CXCL13",1004.14530697859,-0.183568082837217,0.183410369402084,0.0428979282645559,0.0957370290027244,"NS"
"MCM3",2850.11174316167,0.0848556443189703,0.0463921516663576,0.0428992741198293,0.0957370290027244,"NS"
"RBM4B",339.793304418163,0.0721223319608518,0.0381074683652149,0.0429095456283501,0.0957370290027244,"NS"
"SLC29A3",513.024515668031,0.09886184198087,0.0569689591272342,0.0428983611762741,0.0957370290027244,"NS"
"SERPINB7",45.5653143102306,-0.184374360033049,0.185332156236911,0.0429175579107825,0.0957418651963132,"NS"
"ASAH2B",12.0843695730874,0.142087205625293,0.107174823201324,0.0429249785432104,0.0957453803807638,"NS"
"CTSG",42.573896656302,-0.16466272874405,0.144933522156024,0.0429681109582375,0.0958285399056349,"NS"
"PHKB",1794.80748278981,0.0926073510033649,0.0520492781839412,0.0430172589057882,0.0959157256206055,"NS"
"PTPRA",2241.19587447885,-0.0613170631986252,0.0317289177522441,0.0430189143602093,0.0959157256206055,"NS"
"TCTN1",733.975909729193,-0.0866427236579416,0.0476871707687003,0.0430538468625608,0.0959805478301046,"NS"
"NFU1",541.079646149951,-0.0759796600538235,0.0405571113608336,0.043082511983864,0.0960313823387775,"NS"
"KRT19",33651.9178386782,0.125489421468822,0.0844102131074983,0.0431071417568815,0.0960732094040104,"NS"
"DAB2IP",1145.50483359889,-0.0906125211279728,0.0505833211393416,0.0431186366187195,0.0960857551967411,"NS"
"PRSS22",211.852661782993,0.122039347706381,0.0802425771156843,0.0431599399351904,0.0961647138300264,"NS"
"BNC2",299.568369504523,0.124750960681362,0.08373545509668,0.043423268554942,0.0967119731065268,"NS"
"IFT140",1020.08032881415,-0.0987956583664195,0.0571144437893564,0.0434120831753132,0.0967119731065268,"NS"
"TACC3",959.870666555043,0.107654006498688,0.0650110151294901,0.0434193970153122,0.0967119731065268,"NS"
"LOC100133331",114.131932076075,-0.0959939562551788,0.0548446487325072,0.043456701977765,0.096773278289528,"NS"
"DHDPSL",15.3802576554166,-0.154810126190754,0.128307514742622,0.0434651148509145,0.0967788563779843,"NS"
"REV1",662.535469630004,-0.0600803955669515,0.0311004499420069,0.0434885965894609,0.0968179805289424,"NS"
"C9orf96",12.8498268757307,-0.116499248616392,0.0741300784686507,0.0435063685154603,0.0968443841081335,"NS"
"RBM8A",2650.36707395741,-0.0699251524281387,0.0368936848350726,0.0435341049373514,0.0968929582851566,"NS"
"CCNB2",528.306314505518,0.119292898859582,0.077315027907871,0.043573017622681,0.0969663906639231,"NS"
"ZNF678",101.485843115641,0.113396842375111,0.0708607191491009,0.0436134539874668,0.0970431933942806,"NS"
"C18orf54",127.933799026722,-0.115521195710019,0.0731579136961941,0.0436645195156097,0.0971436227332884,"NS"
"NGRN",3067.30452000207,-0.0861872502984872,0.0475464037522909,0.0436804430270457,0.0971658524207001,"NS"
"EPHA1",374.771006929474,0.0938797118355148,0.0532667085981463,0.0437160692686244,0.0972211774322004,"NS"
"ST7",615.800373079838,-0.0747275789462404,0.0399073576976979,0.0437171841136431,0.0972211774322004,"NS"
"C20orf7",158.125748233612,0.0758318982200813,0.0406115989415568,0.0437300408306377,0.0972365683245115,"NS"
"CNN1",458.163741684769,-0.142331887460351,0.108489317910163,0.0437407500863439,0.0972471806683496,"NS"
"ENOPH1",1079.02233612598,0.0783744977699748,0.0422601214150011,0.0437602141847271,0.0972772518062171,"NS"
"KLHL2",378.026208605832,0.102983105119001,0.0609268909180054,0.0439091485772182,0.0975950831537872,"NS"
"ZBTB24",470.60161598472,0.0834081234931035,0.0456727914845596,0.0439161113237333,0.0975973164555794,"NS"
"FKTN",595.650687425059,-0.0832399307956899,0.0455760094532885,0.0439861465242899,0.0977396997035258,"NS"
"OBP2A",16.2183916560563,-0.188098739051626,0.197858193915994,0.0440034481359955,0.0977648832111411,"NS"
"GTF3C4",613.88380271844,0.102442968144726,0.0604962353248368,0.0440244191821802,0.0977982113674118,"NS"
"ZNF695",71.5033124083181,0.134853583212898,0.097787744206266,0.0440755683857004,0.0978985607764281,"NS"
"RHOH",488.400954301366,0.137863759152735,0.102156998477921,0.0440834277930599,0.0979027427708939,"NS"
"KIF1C",2442.23105076766,-0.0878706367282977,0.0488753236804213,0.0441002807669666,0.0979268942989942,"NS"
"SNRPD2",2926.19592388855,0.0893079629177912,0.0499323418827638,0.0441197706395103,0.0979568938527811,"NS"
"ICAM2",289.280585490722,-0.1107245428887,0.0683908573833641,0.0441293474749615,0.097964878843657,"NS"
"AQR",1180.96444336091,0.0823554160846586,0.045032316812112,0.0442188553220202,0.0981437617318028,"NS"
"RWDD3",232.312998959886,-0.0739293771999704,0.0395150988280386,0.0442219098554689,0.0981437617318028,"NS"
"ARRB2",748.205243595619,-0.0801637748181271,0.0435607323969167,0.0442456538002714,0.0981813623665333,"NS"
"KCTD11",484.846980148385,-0.080991407956898,0.0441165662957383,0.0442508392864975,0.0981813623665333,"NS"
"ZC3H13",1749.27979643201,-0.0873510719232883,0.0485628966022043,0.0443140868028421,0.098308377020227,"NS"
"MTRF1",100.619893370293,-0.0797648147827121,0.0433141780465287,0.0443226644806073,0.098314091652922,"NS"
"LOC100233209",26.2357952433969,-0.137951665567687,0.102552647249444,0.044335251587602,0.0983286970290426,"NS"
"UCHL3",408.184755030395,0.0891028674524556,0.0498635852485783,0.0443880563136571,0.0984324828041177,"NS"
"IPMK",61.7901729939902,0.126460591749364,0.0867034946458299,0.0444431912217109,0.0985414070658968,"NS"
"TRPC1",89.2630104158506,-0.111784138842027,0.0696598766818843,0.0444719005475224,0.0985917178060583,"NS"
"HSBP1",2657.57627700806,0.0867153829335869,0.0481584083023504,0.0444956155457803,0.0986309442835491,"NS"
"IL12A",12.7842764154173,0.156455428834773,0.132760388977126,0.0445086787829777,0.0986332071352757,"NS"
"PITPNA",1947.05724759693,-0.0665683967449308,0.0350603254128849,0.0445063090744063,0.0986332071352757,"NS"
"FAM134C",2185.66576671425,-0.0746547827840452,0.0400437160501803,0.0445376651041834,0.0986840919885877,"NS"
"WIBG",638.557299177995,0.082428559515607,0.0451684306185149,0.0445462154960419,0.0986896884014962,"NS"
"H3F3B",14342.9805212055,0.0850941841654679,0.0470335707152173,0.0445954250407656,0.0987678483500387,"NS"
"PLEKHB2",2828.20586432402,0.0763994736702894,0.0411781700370455,0.0446116421428445,0.0987678483500387,"NS"
"PLIN3",1869.13308335559,0.078183794981721,0.0423381697383852,0.0446041601014589,0.0987678483500387,"NS"
"POLR3B",313.768458431459,0.0779558316632577,0.042187487746273,0.044599174464773,0.0987678483500387,"NS"
"RAB27A",480.837380390263,0.0967740251493199,0.0558972742086201,0.0446059703405331,0.0987678483500387,"NS"
"SGCG",19.2537699993559,-0.179461132209998,0.178739709253868,0.0446194121335786,0.0987717013729934,"NS"
"CASC5",218.753385375792,0.131544761212574,0.0936807049883263,0.044645537260453,0.0988028297572927,"NS"
"SFTPA2",29.5400001964557,0.177276281325693,0.17389224735564,0.0446447290797454,0.0988028297572927,"NS"
"PSMD10",1109.43172528938,0.066858020787724,0.0352623958456842,0.0446609243235086,0.0988235311824117,"NS"
"DLL3",13.5370847567139,-0.185476892218288,0.193344591447909,0.0446766619637704,0.09884500265107,"NS"
"MCCC1",655.659572372898,0.0904430322448205,0.0509723557028944,0.0447406861144393,0.0989599215825858,"NS"
"SRRM1",1830.97311022348,-0.0611988634541513,0.031947060710911,0.0447366763200075,0.0989599215825858,"NS"
"OSBPL3",407.053226846678,-0.111834961234865,0.0698686980092278,0.0447572435300564,0.0989780487344423,"NS"
"TOMM7",1802.61328464386,0.0945935727611989,0.0541917883184446,0.044760966059749,0.0989780487344423,"NS"
"RANBP6",700.658365567734,-0.0818097778081213,0.0448137843408495,0.0448069706563523,0.0990530345913235,"NS"
"SHB",759.586629499592,0.0918688296693819,0.0520772293587009,0.0448057387021738,0.0990530345913235,"NS"
"HELZ",1446.92778196527,0.0917394464926288,0.0519934228418354,0.0448530351535088,0.0991414881729357,"NS"
"ARHGEF7",1228.27476475401,-0.0737052662319297,0.0395144813502976,0.0448690167290043,0.0991500557180384,"NS"
"REXO1",612.938820384266,-0.0803344825842075,0.0438307338921577,0.0448670799291143,0.0991500557180384,"NS"
"NEK3",164.765978000123,-0.0906660482852303,0.0511987203492848,0.0449237912535837,0.0992577049534604,"NS"
"TUBGCP3",564.041912094384,-0.0816903231246854,0.0447743354360958,0.0449693404663692,0.0993449448657578,"NS"
"OSBPL10",545.892198599473,0.101860361052785,0.0604142221129307,0.0450521700072461,0.0995145087498246,"NS"
"BRIX1",832.538132664176,0.0789843299759578,0.0429918656429195,0.0451228696365677,0.0996572370927081,"NS"
"C8orf73",251.613638356771,0.139036719986503,0.105047694832634,0.0451460401123125,0.0996949694095162,"NS"
"ATG4B",916.015903414487,-0.0793474598652994,0.0432442414758139,0.0451666463384367,0.0997270297438916,"NS"
"C11orf9",60.6391566084311,0.139229514266067,0.105406360624727,0.0452064987040833,0.0998015707913193,"NS"
"C5orf38",140.993201032194,-0.150577555313096,0.123779573299275,0.0453051061318331,0.100005786759946,"NS"
"SRP14",4288.73320673821,0.0685903639935026,0.0364326298757749,0.0453123380360368,0.100008273965012,"NS"
"ZUFSP",196.828467270545,0.0755260792889439,0.0407854343547403,0.0453625128681805,0.100105526511338,"NS"
"BEST4",8.17602929259828,-0.143677924272701,0.1125953304802,0.0454324870784868,0.100246440036731,"NS"
"PTCH1",165.633642350638,-0.124278701279804,0.0846917459698852,0.045447595760813,0.100252769479919,"NS"
"PTPRK",2484.51498905984,0.112796133209268,0.0712611378482085,0.0454424578092665,0.100252769479919,"NS"
"CD40",287.597073567029,-0.1119104546155,0.0703300912752409,0.045454792002787,0.100255143099186,"NS"
"CAMLG",922.342939575279,-0.069393724577182,0.0369592706862342,0.0454946236335908,0.100329487041175,"NS"
"C19orf57",98.4878053191413,-0.127774514410181,0.0892987915624513,0.0455021971963173,0.100332681689713,"NS"
"ID3",746.873296313975,0.110755306940559,0.0691646616924426,0.0455256520269981,0.100370889078635,"NS"
"CA9",163.773800526625,0.195584975126305,0.226069715778222,0.0455364653197625,0.100381219001888,"NS"
"LHFPL1",7.58634852891373,-0.147815019251503,0.11951669970348,0.0455803096374103,0.100464350399679,"NS"
"GGA1",1124.95931194958,0.0775465049969293,0.0421695655853657,0.0456607310991572,0.100628068900214,"NS"
"LOC728323",37.2702654783914,0.119068044719985,0.078453373213378,0.0456738224798793,0.100643379882016,"NS"
"FAM82A1",59.374866526755,-0.095639622105798,0.0553666911440223,0.0456990694502415,0.100685468280351,"NS"
"TFF1",4543.50072368466,0.18320852413305,0.190867782982468,0.0457233394666304,0.100725393195653,"NS"
"IFT74",383.292088966785,-0.0864914968474351,0.0483859235552399,0.0458442795960777,0.100978236394158,"NS"
"DKC1",1830.8246778786,0.0781568817451056,0.0426308838239549,0.0459070449576576,0.101102891026,"NS"
"ALG14",217.662782954929,0.0779384780591797,0.0424968447116951,0.0459521487141309,0.101188620525094,"NS"
"NPNT",4017.28636117016,0.134438486965406,0.0990815750642445,0.0459997792950311,0.101279890407514,"NS"
"AKAP3",27.6474231297999,-0.128710362281642,0.0909924998367508,0.0460102516838531,0.101289333803682,"NS"
"COX19",260.19636229396,-0.0784067288704575,0.0428234351086279,0.0460187976475532,0.101294534300533,"NS"
"PABPC4",2939.95145842652,0.0823869139748058,0.0455312440077354,0.0460411775113363,0.10133017987548,"NS"
"MRPL50",404.738093360675,0.0676593651991334,0.0360088105513587,0.0460607280444649,0.101359589749648,"NS"
"FOXD3",13.1296490562059,-0.171585358162565,0.164898257585759,0.0460675145150485,0.101360907356751,"NS"
"TMC4",2101.01988533711,-0.111880875606355,0.0706443587208164,0.0460840358931575,0.101383641145019,"NS"
"NKX3.2",24.4659189125481,0.145083127386378,0.115684018332065,0.046100738776188,0.101406768080131,"NS"
"TRADD",355.443670762653,0.1037855033728,0.0626246570727036,0.046122461561965,0.101427311430601,"NS"
