"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",191,0.604372060792094,2.22517490081958,1e-10,5e-09,3.36842105263158e-09,3595,"tags=53%, list=22%, signal=42%","FADS2/TM7SF2/SCD/HMGCS1/IDI1/G6PD/RRM2/PGK1/TFRC/SYTL2/ACACA/TRIB3/TMEM97/IDH1/GSR/SORD/LDLR/DDIT4/DHCR24/PSMD12/P4HA1/XBP1/ME1/STIP1/PSAT1/HMGCR/ACSL3/SLC1A4/ACLY/TXNRD1/HSPD1/LDHA/FADS1/AURKA/EIF2S2/MTHFD2/EBP/HSPE1/SQLE/LGMN/SRD5A1/PNP/GPI/CYP51A1/PPA1/ACTR3/ENO1/CD9/GOT1/IFI30/SHMT2/MAP2K3/ARPC5L/PSMB5/PSMD14/PFKL/ACTR2/RDH11/PIK3R3/ALDOA/NFKBIB/RAB1A/CCNF/USO1/BCAT1/TES/DHFR/HSPA4/PSMG1/STARD4/GMPS/PSMA3/YKT6/PPIA/GSK3B/PSMC4/NAMPT/HK2/DHCR7/PITPNB/SERPINH1/PSMA4/PLK1/EEF1E1/GAPDH/PSMC6/NUPR1/SQSTM1/PDK1/MCM2/SSR1/INSIG1/SLC1A5/ATP2A2/BUB1/CANX/SDF2L1/ATP6V1D/PSMC2/HSPA9/HMBS"
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",187,0.526567312299464,1.94177010717164,7.36235042539915e-07,1.84058760634979e-05,1.23997480848828e-05,4668,"tags=51%, list=28%, signal=37%","PSMD3/PSMB3/NME1/PGK1/KPNA2/CDC45/HSPD1/LDHA/EIF2S2/PSMA7/HSPE1/AP3S1/UBE2L3/PSMD7/PSMA6/PSMD1/YWHAQ/PSMD14/VDAC1/EIF2S1/CCNA2/SNRPG/BUB3/CCT5/MCM6/XRCC6/EIF4E/PSMD8/NOP56/GLO1/RANBP1/RAD23B/PPIA/PSMC4/MAD2L1/RAN/PRDX3/ABCE1/PTGES3/NDUFAB1/SNRPD3/PSMA4/PA2G4/PABPC1/CCT4/PCNA/PSMC6/FBL/G3BP1/CCT7/SNRPB2/TCP1/CDC20/MCM2/SLC25A3/CCT2/AIMP2/COX5A/MRPS18B/EIF4G2/GSPT1/HNRNPA2B1/GOT2/EIF3D/APEX1/HDAC2/PSMA2/PSMB2/CANX/RPS5/RRM1/RPS3/U2AF1/EIF3B/SNRPD2/RPS10/LSM2/ERH/CLNS1A/SET/PABPC4/HSP90AB1/DHX15/POLD2/RPLP0/PSMA1/HDDC2/CBX3/POLE3/LSM7/XPOT/SRM/SF3B3/NPM1/PPM1G/NCBP1"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",182,0.475266734686834,1.74613182381526,2.71902590409079e-05,0.000453170984015132,0.000305294136599668,4757,"tags=55%, list=29%, signal=40%","ETFA/IDH1/CPT1A/NDUFA6/CYB5A/IDH2/LDHA/MRPS12/CYCS/UQCR10/COX11/UQCRQ/RHOT1/GPI/NDUFA8/SLC25A4/ETFB/RETSAT/MGST3/PDP1/SLC25A5/UQCR11/NDUFB1/VDAC1/COX6B1/VDAC2/SURF1/SDHC/NDUFB3/COX8A/TIMM13/NQO2/TIMM17A/CS/NDUFC2/NDUFB7/ATP6V1G1/ACO2/POR/COX7B/NDUFS6/NDUFB5/ATP6V1E1/HSD17B10/TOMM22/NDUFA4/COX7A2/ECHS1/PRDX3/SUCLG1/NDUFAB1/COX7C/TIMM50/GPX4/TIMM8B/ECH1/IDH3G/MRPL11/ATP6V0E1/OXA1L/SLC25A3/NDUFS2/NDUFB4/DLST/COX5B/PMPCA/COX5A/CYB5R3/COX6A1/GOT2/UQCRB/NDUFB2/ATP6V0C/COX4I1/ATP6V1D/HSPA9/OGDH/AIFM1/MRPL35/FH/COX17/UQCRFS1/MTX2/TIMM10/IDH3B/MDH1/IDH3A/POLR2F/NDUFS8/IMMT/MRPS11/NDUFS1/MRPS22/NDUFS4/NDUFB6/SDHA/DLD/COX7A2L/NDUFV2/PDHA1/NDUFA2"
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",187,0.461488016912453,1.70178363739544,0.000118022158487373,0.00147527698109216,0.000993870808314718,4163,"tags=44%, list=25%, signal=33%","TOP2A/NME1/SPAG5/PPM1D/RRM2/TFRC/RAD51C/KPNA2/RBBP7/CDKN3/AURKA/MTHFD2/HMGB3/TK1/CDK1/HMGA1/UBE2T/DONSON/GINS1/TUBB/BRCA2/BUB1B/EIF2S1/LMNB1/HELLS/POLE4/LUC7L3/PRIM2/CENPM/MCM6/XRCC6/GINS3/NOP56/RANBP1/PTTG1/MELK/DEPDC1/HMMR/RFC2/DLGAP5/RPA3/KIF4A/BIRC5/MAD2L1/MKI67/RAN/E2F8/CENPE/PA2G4/PLK1/MYBL2/PCNA/CCNB2/ASF1B/SPC25/MLH1/CKS1B/CDC20/MCM2/SNRPB/TACC3/MXD3/DCTPP1/EXOSC8/CHEK1/RACGAP1/PAICS/GSPT1/DSCC1/BRCA1/POLA2/UBR7/PLK4/RFC3/SMC1A/PHF5A/MCM3/NUP153/RNASEH2A/TCF19/POP7/POLD2/EZH2"
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT",182,0.449985638974386,1.65324898026108,0.000187597538832253,0.00187597538832253,0.00126381499844886,4673,"tags=48%, list=29%, signal=35%","CDC6/TOP2A/KPNA2/CDC45/CBX1/EGF/HIF1A/HSPA8/CDKN3/AURKA/HMGB3/CDK1/SQLE/EXO1/HMGA1/E2F1/BRCA2/MT2A/LMNB1/NUSAP1/CCNA2/SLC12A2/LIG3/PRIM2/BUB3/CCNF/MARCKS/MCM6/HOXC10/ODF2/ABL1/PTTG1/RAD23B/TOP1/HMMR/KIF4A/BIRC5/MAD2L1/MKI67/DTYMK/CENPE/PLK1/MYBL2/BCL3/CCNB2/CKS1B/G3BP1/UCK2/CDC20/MCM2/TACC3/EWSR1/CHEK1/RACGAP1/KIF11/GSPT1/POLQ/KIF23/CENPA/POLA2/BUB1/TTK/NUP50/TPX2/PLK4/SMC1A/SLC38A1/TROAP/UBE2C/MCM3/MAPK14/EZH2/DKC1/GINS2/DBF4/INCENP/SUV39H1/SLC7A5/NDC80/CENPF/CDC25A/SMC2/FANCC/E2F3/MNAT1/UBE2S/KIF15/KIF2C"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",188,0.434071208748739,1.60065793817902,0.000324593454925776,0.0027049454577148,0.00182227904519734,2846,"tags=35%, list=17%, signal=29%","MED24/LCT/TFF3/SRD5A3/AGL/CACNA1H/B3GNT3/XYLT2/G6PD/PGK1/BIK/IDH1/PFKP/DDIT4/P4HA1/SLC35A3/ME1/COL5A1/SDC1/KDELR3/CYB5A/EFNA3/LDHA/AURKA/IL13RA1/NOL3/ABCB6/VCAN/KIF20A/ISG20/CDK1/SOD1/GALE/GMPPA/ENO1/GOT1/PGAM1/TXN/PMM2/CASP6/P4HA2/COPB2/ALDOA/SDHC/MIF/TALDO1/AKR1A1/DCN/CHPF/SLC16A3/DEPDC1/SLC25A13/PPIA/HMMR/PSMC4/GMPPB/HK2/FUT8/SLC25A10/NT5E/HS6ST2/GPR87/NSDHL/HDLBP/PGLS"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",24,-0.755692468425439,-1.88752853771077,0.000744728231934645,0.00531948737096175,0.00358365464991107,581,"tags=29%, list=4%, signal=28%","PAX6/PCSK2/PAK3/CHGA/INSM1/DCX/PCSK1"
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",94,0.509945163469298,1.70603437902137,0.00190102078372428,0.0118813798982768,0.00800429803673382,2957,"tags=37%, list=18%, signal=31%","ABCC4/SPDEF/SCD/HMGCS1/APPBP2/IDI1/DBI/GSR/SORD/DHCR24/TPD52/AKT1/KRT8/HMGCR/ACSL3/FADS1/INPP4B/SEC24D/PGM3/ADRM1/PMEPA1/FKBP5/IQGAP2/UAP1/XRCC6/SAT1/B2M/CENPN/ITGAV/GPD1L/KRT19/PA2G4/SRP19/HPGD/MYL12A"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",71,0.545424929572436,1.75083098514435,0.00221251384186185,0.0122917435658991,0.00828075356018469,3015,"tags=55%, list=18%, signal=45%","FADS2/TM7SF2/SCD/FASN/HMGCS1/IDI1/MVD/TRIB3/TMEM97/FDPS/LDLR/SREBF2/HMGCR/ALCAM/MAL2/EBP/FABP5/MVK/ACAT2/SQLE/LGMN/PLAUR/CYP51A1/CD9/TP53INP1/ETHE1/PCYT2/PMVK/GPX8/S100A11/ACTG1/STARD4/DHCR7/STX5/NSDHL/ECH1/LSS/ANXA5/HSD17B7"
