"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",187,0.878669445238636,2.14050592908943,1e-10,1.25e-09,7.36842105263158e-10,1345,"tags=55%, list=8%, signal=51%","MYBL2/AURKA/RRM2/BIRC5/SPAG5/CCNB2/PLK1/MELK/CDC25A/CCNE1/CDKN3/AURKB/UBE2T/KIF2C/DSCC1/KPNA2/KIF4A/TRIP13/GINS1/TK1/CDK1/DEPDC1/CDC20/MAD2L1/CDCA8/CENPE/DLGAP5/CDCA3/MKI67/BUB1B/CHEK1/HMGB3/RACGAP1/PTTG1/DONSON/TOP2A/E2F8/RAD51AP1/MCM4/KIF18B/HMMR/SPC25/MTHFD2/CENPM/ESPL1/MCM2/DIAPH3/PCNA/CKS2/LMNB1/MCM6/NME1/HELLS/EZH2/CDC25B/TCF19/UBE2S/ASF1B/ATAD2/PLK4/TIMELESS/CSE1L/RAN/TACC3/PRDX4/SPC24/CKS1B/RFC2/GINS3/RANBP1/PAICS/GINS4/STMN1/TUBB/RFC3/CHEK2/RAD21/BRCA2/TFRC/NCAPD2/CIT/SMC4/HMGA1/NOP56/PRIM2/RNASEH2A/MCM3/RAD51C/BRCA1/POLA2/CDK4/SLBP/POLD2/SMC1A/EIF2S1/TBRG4/PA2G4/MCM7/SUV39H1/XRCC6/NUP205/TMPO/UNG"
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT",182,0.878031429502812,2.12770455799071,1e-10,1.25e-09,7.36842105263158e-10,881,"tags=42%, list=5%, signal=40%","CDC6/MYBL2/AURKA/CENPA/CDC45/BIRC5/TPX2/CCNB2/PLK1/CCNA2/CDC25A/UBE2C/CDKN3/AURKB/KIF2C/TTK/KPNA2/KIF4A/EXO1/CDK1/CDC20/POLQ/MAD2L1/SQLE/SLC7A5/CENPE/BUB1/E2F1/MKI67/TROAP/CHEK1/HMGB3/RACGAP1/PTTG1/TOP2A/NUSAP1/NDC80/E2F2/KIF23/PRC1/STIL/HMMR/ESPL1/MCM2/GINS2/KIF15/KIF11/RAD54L/CKS2/LMNB1/MCM6/NEK2/FBXO5/CENPF/EZH2/PBK/CDC25B/CCNF/DBF4/UBE2S/PLK4/TACC3/CKS1B/CDC7/STMN1/INCENP/DKC1/RAD21/BRCA2/SMC4/HMGA1/PRIM2/HSPA8/MCM3/RBL1/UCK2/AMD1"
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",187,0.820674354483186,1.99922545519472,1e-10,1.25e-09,7.36842105263158e-10,1615,"tags=44%, list=10%, signal=40%","CDC45/PSMD3/CCNA2/PGK1/KPNA2/CDC20/MAD2L1/HSPD1/MCM4/MCM2/PSMD14/PCNA/CCT5/MCM6/PSMD7/EIF2S2/HSPE1/NME1/PSMA6/RFC4/XPOT/PSMA7/RAN/PRDX4/SNRPA1/TYMS/TCP1/LDHA/RANBP1/HSP90AB1/HDAC2/CCT2/CYC1/PSMD1/SRPK1/SNRPG/SNRPB2/PSMA2/PPIA/VDAC1/PABPC1/PSMB2/GLO1/NOP56/UBE2L3/SNRPD3/COPS5/PTGES3/PPM1G/CDK2/PSMB3/ILF2/CBX3/PSMA1/ACP1/PSMC4/CCT4/CCT7/RAD23B/CDK4/COX5A/SF3B3/POLD2/AIMP2/YWHAQ/NDUFAB1/EIF2S1/PA2G4/MCM7/XRCC6/PSMA4/SNRPD1/GOT2/CCT3/RRM1/NOLC1/VDAC3/PSMC6/HNRNPA2B1/VBP1/HPRT1/EIF3B"
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",191,0.813133977345953,1.98532341501786,1e-10,1.25e-09,7.36842105263158e-10,2061,"tags=54%, list=13%, signal=48%","AURKA/RRM2/PLK1/CDC25A/PSAT1/PGK1/FADS2/SQLE/SLC7A5/BUB1/G6PD/HSPD1/STIP1/MCM4/MTHFD2/P4HA1/MCM2/DHCR7/PSMD14/GMPS/FADS1/EIF2S2/PSMD12/HSPE1/CCNF/TRIB3/SHMT2/PSMG1/ME1/GPI/TMEM97/IDI1/EBP/GAPDH/CACYBP/TPI1/CCT6A/SCD/SRD5A1/PSMA3/LDHA/PNP/GOT1/PSMB5/PRDX1/TXNRD1/ENO1/PSMC2/PDK1/ASNS/PPIA/TFRC/ACTR3/PPA1/PSPH/COPS5/RPN1/YKT6/RAB1A/DHFR/HSPA9/HMGCS1/BCAT1/PSMC4/ALDOA/IMMT/ARPC5L/EEF1E1/IFI30/CALR/HSP90B1/NUP205/PNO1/PSMA4/UNG/SORD/UCHL5/PLOD2/PHGDH/INSIG1/PSMC6/ACTR2/DDIT3/TOMM40/HPRT1/EGLN3/IGFBP5/MLLT11/TUBA4A/RDH11/SSR1/SDF2L1/TUBG1/USO1/TM7SF2/CD9/CYB5B/HSPA5/SLC1A5/IDH1/SLC2A1/HMBS/CYP51A1"
"HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE",196,0.797621078598578,1.94789241681314,1.75118162877318e-10,1.75118162877318e-09,1.03227548643472e-09,895,"tags=18%, list=5%, signal=17%","AURKA/BIRC5/TPX2/CCNB2/PLK1/KIF2C/TTK/ANLN/KIF4A/CDK1/CENPE/BUB1/DLGAP5/RACGAP1/TOP2A/NUSAP1/NDC80/KIF23/PRC1/ESPL1/KIF15/KIF11/LMNB1/NEK2/FBXO5/CENPF/ECT2/PIF1/INCENP/RANBP9/BRCA2/MAPRE1/SMC4/KNTC1/CKAP5"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",188,0.759915140792947,1.85263799543574,7.55029138083497e-08,6.29190948402914e-07,3.70891506426981e-07,2038,"tags=31%, list=12%, signal=28%","AURKA/LCT/CENPA/PGK1/CDK1/DEPDC1/G6PD/KIF20A/HMMR/P4HA1/SPAG4/SRD5A3/ME1/TPI1/MED24/SLC16A3/LDHA/STMN1/SLC25A13/GOT1/ABCB6/PGAM1/ENO1/EFNA3/PPIA/SDC1/CLDN9/TXN/SOD1/PFKP/P4HA2/TALDO1/NSDHL/SLC25A10/PSMC4/ALDOA/GALE/NANP/CHST1/TGFBI/GOT2/MDH2/PLOD2/COPB2/FKBP4/PMM2/PDK3/CACNA1H/B3GNT3/EGLN3/MDH1/GALK2/ISG20/ME2/HSPA5/AKR1A1/RPE/IDH1/SDHC"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",139,0.731305549917172,1.72332894423439,2.82665647800781e-05,0.000201904034143415,0.000119017114863487,2427,"tags=29%, list=15%, signal=25%","RAD51/ZWINT/FEN1/PCNA/NME1/RFC4/POLR2K/POLR2D/TYMS/RFC2/PNP/RFC3/RAE1/STX3/PRIM1/TMED2/ARL6IP1/RALA/POLA2/ADRM1/SEC61A1/CSTF3/BCAP31/APRT/CMPK2/BOLA2/POLR2C/DDB1/HPRT1/RRM2B/RFC5/RPA3/RBX1/COX17/SSRP1/DAD1/UMPS/CANT1/POLA1/POLR2G/LIG1"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",175,-0.723438716816327,-1.63181582923443,8.36095396326212e-05,0.000522559622703882,0.00030803514601492,1654,"tags=25%, list=10%, signal=22%","TNNI2/CD36/SVIL/HBEGF/HRC/CASQ1/APLNR/FOXO4/SPEG/MYH3/HDAC5/MYOZ1/LDB3/NCAM1/MEF2C/COX7A1/MYL7/NAV2/SORBS3/CRYAB/MYLK/PYGM/CFD/HSPB2/STC2/GSN/SGCA/TNNC1/FHL1/DES/CKMT2/DMD/GPX3/LAMA2/SORBS1/IGF1/MYOM1/TNNT3/CASQ2/FGF2/ITGA7/FXYD1/MYH11"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",94,0.746411044621291,1.65361231920995,0.000219713022555891,0.00122062790308828,0.000719528027083619,971,"tags=21%, list=6%, signal=20%","AURKA/CCNB2/CDKN3/NCAPH/KIF2C/TTK/CDK1/BUB1/NEK2/EZH2/DBF4/RFC4/CNIH2/PSMG1/SLC2A5/IL12RB2/YBX2/PARP2/TALDO1/ART3"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",99,0.726537105902381,1.62140608580787,0.000727898921431589,0.00363949460715795,0.00214538629474574,3230,"tags=35%, list=20%, signal=29%","CDK1/E2F1/TRIB3/CLTC/PDK1/ACTR3/UBE2N/CDK2/CDK4/CALR/HSP90B1/CFL1/ACTR2/DDIT3/ARPC3/PPP1CA/YWHAB/ARF1/AKT1/PRKAG1/CSNK2B/SLC2A1/ACACA/GSK3B/EIF4E/SQSTM1/RAC1/GRB2/PFN1/AP2M1/ARHGDIA/PAK4/STAT2/MAPK1/MAPK10"
