"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"IL21R",99.5104968669198,1.72000730707329,0.10148644185935,1.086449263108e-65,4.24310172922868e-63
"ACTR3",4261.92797324173,0.634441130707603,0.0373260834012135,1.61187826731638e-65,6.14875330669548e-63
"KLHL6",165.373686017619,1.38186947978237,0.0819173373416099,2.44877258684606e-65,9.12891289591726e-63
"AKR1B15",35.1363367761705,4.68533046722166,0.279529751118706,2.81528010422364e-65,1.02620087887957e-62
"SLAMF8",421.89626052798,1.50422026092427,0.0891973070507468,3.35712535016446e-65,1.19710711127712e-62
"TMEM26",369.400238761104,-2.34068473955317,0.139600339372135,4.54589678632496e-65,1.58651797842741e-62
"KLRD1",29.867719826801,1.88852761175288,0.112669131788342,2.29210294726667e-64,7.83278430083649e-62
"GPNMB",4921.03025268195,1.24873896050648,0.0746664340769101,2.61102372549077e-64,8.74053513657655e-62
"OXER1",28.7283736001302,2.25774769575412,0.137095960299786,9.46652795921324e-63,3.1055891622995e-60
"IGSF1",215.4765939712,-3.97255874043296,0.243472043236931,2.46418494737854e-62,7.92549523369611e-60
"ACOT9",398.348290827729,0.943072863099275,0.0575215788451728,1.69099338186634e-61,5.33410854668338e-59
"EGFL6",89.5887446188476,1.98458582167543,0.121553544632361,2.55362403372045e-61,7.90322547643709e-59
"A2ML1",46.7980367625719,3.89240984842404,0.240906352371509,2.95101920554587e-61,8.9639940793646e-59
"KYNU",471.81652035837,2.49031884869081,0.153771224893775,3.05633306194339e-61,9.11509658455589e-59
"FUT3",137.845993736139,3.20949410315943,0.199924524478387,6.87622728727703e-61,2.01412064630723e-58
"PDCD1LG2",75.9389172277918,1.42404519110897,0.0880175706227611,2.44198953887313e-60,7.0273604221291e-58
"KCNC1",47.3842774856882,-3.55519176568947,0.222271518949748,2.50693851111499e-60,7.08988144789985e-58
"DBNDD2",1532.74949930211,-1.31962412631481,0.0819280241289302,6.83628976008575e-60,1.90060442262181e-57
"THSD4",3501.65191854622,-1.4937129074944,0.0927886004391154,1.0385373875929e-59,2.83918812811439e-57
"BCL2",2118.4465039478,-1.56299147835966,0.0972689492911986,1.90209049195695e-59,5.11475251468359e-57
"ZNF396",98.8455633295573,-1.09826560320375,0.0684646679868308,2.70974805315136e-59,7.16903182513578e-57
"IL2RA",40.3287075237758,1.81154110038244,0.112848372709604,2.90749138123124e-59,7.57009224227556e-57
"XIRP1",40.4388244377152,2.36854954697864,0.149386397916741,1.22368663118631e-58,3.13627059552328e-56
"TMEM86A",657.852236647026,1.47234473457012,0.0924197118376458,1.45571789449181e-58,3.67356009589988e-56
"ARL4C",815.301974068679,1.08396897833139,0.0681148252923681,2.20807436095435e-58,5.42912907110985e-56
"MSL3",522.561605900286,0.568750407819413,0.0355514162461452,2.21759219511284e-58,5.42912907110985e-56
"AFF3",3406.46250885616,-1.94888569493593,0.123607641624639,2.28862899379908e-57,5.52064432136564e-55
"STX19",13.0498781172437,2.43103243660622,0.155368906055523,2.51462908239492e-57,5.97789287514838e-55
"SRD5A1",394.919787467633,1.50589918905792,0.0956056992211987,2.7158642393438e-57,6.36404587399377e-55
"NAGS",96.0268396893291,-1.75211533024068,0.111228488760916,3.57756407906239e-57,8.26518078716342e-55
"STK17B",837.674783577421,0.938763205369867,0.0597794538336007,1.18581381705103e-56,2.70151445015112e-54
"PTGER4",156.066470877359,1.11378391893313,0.0712603579312276,1.78695380552304e-56,4.01526072219102e-54
"LPXN",373.703626175389,1.06708624201674,0.0683001140724363,2.3403083263789e-56,5.18757803751257e-54
"KIF12",799.791797320765,-2.02547780925757,0.13003904133674,3.77841030051342e-56,8.26363522124289e-54
"MRPS30",2088.65260218202,-1.79241755524182,0.114966309750804,4.49505608459636e-56,9.70163223100449e-54
"NPY5R",73.0691030603659,-4.82271925821434,0.312216701175517,4.93193132175599e-56,1.05062947364628e-53
"FAM78A",173.651525532302,1.00264796427842,0.0644556702596921,8.96872928169726e-56,1.88607777445744e-53
"LAMA3",1009.30469493708,-2.02186732463052,0.130272396480366,9.09094371543605e-56,1.88757911094047e-53
"PRF1",99.4984375007988,1.78962344650713,0.115394202158671,1.61765388654291e-55,3.31679708762042e-53
"AIM2",31.6260549938411,2.09367111058632,0.135386028234775,1.72828041682939e-55,3.49987452805587e-53
"IL22RA2",8.19455374328132,3.28021288830822,0.215032038353289,2.02895882722426e-55,4.05865995645847e-53
"ASB16",41.2529278687186,-1.5349838057423,0.0993929854304931,3.53783703256074e-55,6.97252242004196e-53
"CD6",154.218792364433,1.652575442084,0.106930298807411,3.57063880560583e-55,6.97252242004196e-53
"NRBF2",415.827251140975,0.593832780843265,0.0382452014515034,4.02063994291956e-55,7.75888905690701e-53
"GBP5",466.061058713623,1.96727950497488,0.127975131838074,1.03848682478501e-54,1.95796544677569e-52
"PSAT1",156.50046470621,2.35726728343371,0.154268429031638,1.02681099426868e-54,1.95796544677569e-52
"JAK3",216.873995044314,1.39912028880215,0.0912625797286355,1.5699451400671e-54,2.92634206051372e-52
"IDO1",204.677417699235,2.31718296107021,0.151947868895844,1.94796362887948e-54,3.59016262972024e-52
"FAM20A",156.931743682199,1.17763924922581,0.0769973202739677,2.74558154771315e-54,5.00397490301542e-52
"ARPC2",4284.18417135926,0.481885564618094,0.0313282612626442,2.87187682016953e-54,5.17663686607043e-52
"ELP2",3777.27569756305,-1.40059105996653,0.0916538019121294,3.36135672008412e-54,5.99307981299346e-52
"RERG",1825.04247376964,-1.55960915798088,0.102026041545518,4.17706861360897e-54,7.36736091064817e-52
"WIPF1",1167.85857552529,0.952913204094777,0.062223401721809,4.76766102480898e-54,8.31956848829167e-52
"CPLX1",159.702405680303,-1.40682080303793,0.0922626590340972,5.65769346649382e-54,9.66699436780189e-52
"CXCL10",826.826205173737,1.82061624500375,0.119169637279466,5.6428568140217e-54,9.66699436780189e-52
"CARTPT",943.041322401948,-10.0775544854628,0.683223616782079,5.72757847754033e-54,9.6855123471231e-52
"SP140",84.1833979614087,1.50925108901529,0.0990868402382896,8.79619183902532e-54,1.47228504832176e-51
"SLA2",49.6157007226378,1.75909805520563,0.115406057090844,9.87470950809088e-54,1.63610969758803e-51
"VNN2",39.9213782578751,1.86271923095466,0.122462966421559,1.50659757429457e-53,2.47127200111539e-51
"CLEC7A",184.836697128147,1.25315045229031,0.0826235520090273,1.75253681957602e-53,2.84622390608964e-51
"SNAP25",102.342736268521,-3.23559727264731,0.217113279754705,4.06965857955685e-53,6.54456957651676e-51
"LCK",153.587895795351,1.78935782496157,0.118180694017547,4.62541583834236e-53,7.36608698993493e-51
"WDR19",521.931352962458,-0.771608296142702,0.0507227705264989,4.69643376233827e-53,7.40726951958026e-51
"C11orf75",199.37961636727,1.19225014701315,0.0789717031482793,5.43191453507884e-53,8.48568515418078e-51
"TPRG1",1218.01377704455,-2.66602376288755,0.179044646889028,1.09119532857805e-52,1.68857329949677e-50
"RASSF4",457.359456012451,1.03849800942831,0.0689335890103975,1.43818338436827e-52,2.20472168727035e-50
"CELSR2",3665.95997218603,-1.45415804169319,0.0966977994194188,1.49395907164158e-52,2.26901950482748e-50
"PTPN7",165.846915644773,1.44662794252344,0.0962181761625826,1.54839718210678e-52,2.33012467688967e-50
"GABRE",85.9404304323152,2.52830824563241,0.169734324515169,1.68615176008199e-52,2.51435884732953e-50
"NRIP3",756.387685906053,-2.49206221676986,0.16754084451564,2.69219698070037e-52,3.97838802472325e-50
"P4HTM",1053.14367918014,-0.960158670376988,0.0638206842114801,2.81374597401055e-52,4.12088171532992e-50
"HAPLN3",232.714687362377,1.23287536812503,0.0823875158649482,3.82105847404225e-52,5.54662142917832e-50
"SLC1A3",308.576164944687,1.14555738968747,0.0766708739237067,6.34235765536752e-52,9.12576251061347e-50
"FOXP3",90.429008500492,1.46873451687785,0.0983578596714207,7.5213258413945e-52,1.07280267631647e-49
"LAIR1",478.65656417756,0.974734900275709,0.0651051390815699,7.88441369152321e-52,1.11489687743151e-49
"APH1B",597.612492205197,-0.959581313596676,0.0640866590486874,8.28355199766928e-52,1.16132567023734e-49
"PNMT",249.065802965694,3.61427648803284,0.245544767635113,9.30176722270346e-52,1.29302447249157e-49
"SYP",227.770871095866,-2.44047656501161,0.164889046209138,1.00344559843977e-51,1.38315278581575e-49
"IL2RG",496.051630719474,1.60625525474758,0.107660790477281,1.16896361617604e-51,1.59787584967797e-49
"CXCL11",283.45074241014,2.01194238409865,0.135035049562932,1.21919265088369e-51,1.65276173987151e-49
"POU2F2",86.2851132966954,1.27025299113972,0.08537451314011,1.35189531345198e-51,1.81763433004531e-49
"GLRB",299.953461818174,-1.83529209619821,0.12308764845982,1.44476620141099e-51,1.9196247147631e-49
"PARD6B",1377.51071312368,-1.66153163506467,0.111439664034996,1.45115810906922e-51,1.9196247147631e-49
"DPY19L2P4",46.3168595887069,-3.1923346054882,0.21785573607824,1.62607612510961e-51,2.13380213441383e-49
"SIT1",41.5535966097158,1.85756726012286,0.124829898003087,2.19725858454544e-51,2.86044702875388e-49
"MPHOSPH6",483.60027878804,1.27642135490925,0.0860182815174217,2.44047296225996e-51,3.15205338582284e-49
"BIN2",177.819410372988,1.19678734121449,0.0807862870652428,3.78433186278596e-51,4.84956215197485e-49
"CYP2A6",808.188458450337,-4.98303203577898,0.338994357941137,4.12701166161595e-51,5.24770327794468e-49
"MEI1",48.3800192173099,1.72281940769405,0.116138876256655,4.66776338383114e-51,5.8896402142294e-49
"DPY19L2",37.4216851394422,-1.93562871791393,0.130753413413192,6.10311610290696e-51,7.64193995694526e-49
"FMNL2",505.934140167034,0.992729404311571,0.066950736132619,6.24798501364957e-51,7.7640680438556e-49
"SLAMF1",33.8367503921283,1.88796088597506,0.127574132390157,7.12979651660227e-51,8.79323701216744e-49
"GRB7",1811.48314443878,2.01822727416386,0.136609120256001,7.78197669299124e-51,9.52595251456234e-49
"C2orf89",18.6372604489059,1.68117974889264,0.11363566018724,8.22042877526955e-51,9.9146833235843e-49
"SNX20",48.2474790272279,1.4124618565815,0.0956589945758217,8.19289958433013e-51,9.9146833235843e-49
"SLC7A7",400.067743025245,0.973541614783539,0.0657964021928508,1.09208436966643e-50,1.30755181865974e-48
"CXCR6",74.1575457170454,1.65744922614866,0.112205710918514,1.13090874512643e-50,1.34422435842818e-48
"LTA",17.3498743745009,1.81228538189656,0.12294576344753,1.84315926860256e-50,2.17506053833726e-48
"CTLA4",37.7288405482423,1.82494906027345,0.123982505931531,2.49426389403469e-50,2.92238647527507e-48
"NR2F1",316.600048662319,2.03917071255187,0.138818303885187,2.54498521498647e-50,2.96066613343426e-48
"CHRNB2",111.576988298706,-3.06619658975107,0.212253353157756,3.44720167473239e-50,3.98200345567855e-48
"STC2",13589.8368570888,-2.32257031229165,0.159206142364109,3.82968542216698e-50,4.39289020837797e-48
"BCL2A1",62.6084527161315,1.47351309139905,0.1004930360554,4.1723406341616e-50,4.75270162653838e-48
"PTPN22",78.989750026183,1.35680885894832,0.0929347580859277,8.77050639357105e-50,9.92155974991351e-48
"CRISP3",1483.23075905094,4.04832119424681,0.280429613197068,1.04701297560527e-49,1.17631190677078e-47
"KRT86",66.2993209340248,2.45758848197099,0.169937618974112,1.36235703848828e-49,1.5201865647839e-47
"SASH3",331.836363483606,1.1468343591018,0.0786801776413742,1.42478245539682e-49,1.57910179836987e-47
"CD180",122.089932612543,1.05095204602738,0.0720514253146817,1.71267562782686e-49,1.88543747135866e-47
"KDM4B",3313.41763195157,-0.983264725634711,0.0673607385838387,1.97762698071634e-49,2.16260102431267e-47
"CD53",761.527402696861,1.10589854938861,0.075984913434808,2.21745040701638e-49,2.40879728650925e-47
"TMEM101",1063.51872118892,-1.51906318480437,0.104449905688007,2.61831071011774e-49,2.82553622224087e-47
"SLAMF6",96.3538973877602,1.82238161409289,0.125189240694682,2.71403844477517e-49,2.90969755618609e-47
"FAM57B",51.448967799229,-2.13756183687038,0.147995875210656,6.70121882789761e-49,7.13766833987043e-47
"LCT",11.5818068296504,3.84963635993452,0.269703162895293,8.45436752184019e-49,8.94690261037062e-47
"ARHGAP25",256.484231726531,0.997928315383862,0.0688846446284076,9.22198219784442e-49,9.69667781995141e-47
"SCPEP1",1767.86422513646,1.10452165357431,0.0764460394343676,1.041226730987e-48,1.0878498132726e-46
"SLC30A3",6.38618613156769,2.57203074559193,0.180126634013574,1.197371310675e-48,1.24306845626596e-46
"TRAF3IP3",118.882999723432,1.24519345696973,0.0863819911947673,1.25755817527358e-48,1.29734130496934e-46
"P2RY6",110.055939743255,1.43275587537496,0.0993871132232495,1.42412394793083e-48,1.45999406986934e-46
"WDR17",66.7099567525462,-2.66017437844838,0.186769298919716,1.45363477245894e-48,1.48099199830087e-46
"HAAO",82.171674788761,1.71743624860982,0.118914312033769,1.46308686546221e-48,1.48142060828251e-46
"FPR3",662.952886541832,1.29897549429623,0.0902337451880295,1.64276058828685e-48,1.6531412226791e-46
"FLVCR2",130.197269626987,0.926692444209001,0.064060408771954,1.74838879268924e-48,1.74870861990742e-46
"LONRF2",952.958164743776,-1.69421547843247,0.117449780534901,1.86570434208921e-48,1.85473626201754e-46
"ARHGAP30",522.329157028877,1.00576068708205,0.0697321123862598,2.24526553358416e-48,2.21861991249283e-46
"TMEM145",94.0006713823615,-2.42971176633161,0.17028491480533,2.49472123323316e-48,2.45035403525291e-46
"LY96",102.00054881547,0.939484242438879,0.0650856637509263,2.59581810221282e-48,2.53447644824981e-46
"ACAP1",118.636080806834,1.76551922771987,0.122708707914083,3.24927695458645e-48,3.15372129503441e-46
"SPOCK2",467.18719616857,1.44965840713177,0.100981517208952,3.50353883301334e-48,3.38050279281869e-46
"G6PD",1852.65337379811,1.09589307255259,0.0762970559879814,3.66725259987153e-48,3.5177745260639e-46
"NPY1R",6996.47905624926,-3.39972223653042,0.240701695531228,3.92231355784794e-48,3.7405644935686e-46
"GZMB",64.1497137963611,2.27031527538925,0.159049748478166,4.54451488709378e-48,4.30888310364157e-46
"NXPH3",321.408530593791,-1.7836854826777,0.1241999881641,4.73964604792959e-48,4.46806977725224e-46
"GBP1",1339.67211383624,1.39676315085512,0.0975386514098743,5.35374728836527e-48,5.01814381548888e-46
"PLEK",503.816536888523,1.17404359211371,0.0821171231587654,7.61554532075487e-48,7.09760169865581e-46
"CYP2A7",164.416468052511,-5.3099407903664,0.3745652035896,8.00701815150866e-48,7.42028919430489e-46
"SLAMF7",359.220221916224,1.73621988904273,0.121250150118399,8.71720129879587e-48,8.03304791596341e-46
"CD2",279.130549460539,1.64884368959659,0.115439760841047,1.38401623620362e-47,1.26826918002502e-45
"NKG7",117.712278869548,1.84898643530344,0.129566987581411,1.66788284614036e-47,1.51990457362446e-45
"CHGA",386.147812560142,-6.70463101989674,0.478467717345137,1.76642990631441e-47,1.60081490349587e-45
"SLC15A2",135.62702027775,2.01747006403291,0.141662010900471,1.81154517876025e-47,1.63267997622002e-45
"TBC1D9",11159.2367007502,-1.25587155135563,0.0883361208899077,2.15738961515746e-47,1.93375201406709e-45
"SLPI",1078.6099242747,2.8030035580197,0.199956588152117,2.33608725813655e-47,2.08254561387031e-45
"IL12RB1",43.5815941754483,1.40067760427795,0.0986458810695209,3.04965619256436e-47,2.70397354198017e-45
"RUNX3",240.012199155273,1.18496502650836,0.0834767103762588,3.21084769642209e-47,2.83158789055976e-45
"TRPV6",265.839614706631,2.68969953444727,0.192207979921389,4.54933498150244e-47,3.99052094660879e-45
"IKZF1",300.626253779877,1.23229130251308,0.0870307205837427,5.00014953141413e-47,4.36263046615882e-45
"PCP4L1",38.9610015998536,2.56433138560309,0.183197620261355,6.73537555489982e-47,5.84552196968369e-45
"CD7",80.0272544344245,1.72648164244554,0.121826540653275,7.18001947576413e-47,6.19862418215574e-45
"ICOS",38.042967443488,1.8702394831272,0.13206736068631,7.72299527521945e-47,6.63247599473427e-45
"NOVA1",535.539023529515,-2.47783833387682,0.176931233927103,8.66432755454613e-47,7.40213358735522e-45
"DOCK2",413.060408583694,1.1503185131222,0.0814525028529165,9.75810278834561e-47,8.29337616773228e-45
"C1orf106",405.807888417762,2.26664838718025,0.161278576709078,1.05575536087771e-46,8.92657483735931e-45
"CD5",119.463766396441,1.6888931235438,0.119417437476171,1.0621346232062e-46,8.93445857664173e-45
"LOC646762",408.765724150498,-1.08376390303521,0.0767185632439767,1.14132332623985e-46,9.55159516342465e-45
"IFI30",3790.04315059524,0.991225621246834,0.070067193130188,1.26948682423698e-46,1.05702499380504e-44
"LYZ",4145.74688592365,1.73623845187025,0.122947236597404,1.45968796318584e-46,1.20925563940088e-44
"NCF2",316.364424898863,1.05949561951704,0.0751192590739277,1.72193017004335e-46,1.4193377175488e-44
"SLC2A5",98.9807839067689,1.61459936713571,0.114566372025259,1.98543164294283e-46,1.62476458651599e-44
"TBX21",19.9566611939983,1.81858503025824,0.12899361610561,1.99096312802361e-46,1.62476458651599e-44
"CFLAR",641.464660010431,0.701636468291841,0.0494783698316494,2.18966238708469e-46,1.77807089778961e-44
"HMP19",50.3650222160278,-3.31848912668355,0.240067081210972,2.49612908614887e-46,2.01694607882266e-44
"SLIT1",137.133406433372,-3.24154468484742,0.234647028588529,2.6888900549207e-46,2.16205213582668e-44
"SLC45A1",59.9094952564438,-1.31448039886864,0.0936975422099861,3.10937831885625e-46,2.48795768605849e-44
"MYT1",106.41828400765,-2.86481486640025,0.207257160349981,3.14591144251834e-46,2.50497016464215e-44
"CDHR3",145.30150462252,-2.42618011239772,0.174297753836203,3.54119842713264e-46,2.80610037682399e-44
"DTX4",504.604202913542,1.4482318119595,0.103226051738759,3.64124236739476e-46,2.87150473809501e-44
"CXCR5",26.6079862136546,2.04609462606413,0.145951134772836,3.90840647240052e-46,3.0674445630041e-44
"CTSC",1663.0623539725,1.04927151403035,0.0747359566647354,4.47038628101957e-46,3.49179743655067e-44
"CXCR3",81.2865434842002,1.73098744650087,0.123281285483627,4.57039346383356e-46,3.55299355389867e-44
"CD68",2650.83019156751,0.944860261776856,0.0671676843729561,4.87544014407099e-46,3.77225682467908e-44
"CCL5",717.494008510933,1.59142782385501,0.113473344385997,5.04359192513666e-46,3.88403935906181e-44
"CD38",53.7648725716438,2.22315365425587,0.15940869802117,5.76232594120094e-46,4.41679590717378e-44
"LRIG3",291.080997150943,1.17205856072678,0.0837626286335244,5.8135450265585e-46,4.43532925909949e-44
"FAM134B",1134.49985088439,-1.46580731021724,0.10474803413499,6.24417975673827e-46,4.7418185439712e-44
"RLN2",59.6186157709643,-2.27680499072005,0.163541058880462,6.49721988942823e-46,4.91123953208716e-44
"C6orf105",30.6323840768192,1.99077837368504,0.142292543304982,6.78481431824472e-46,5.10510592945725e-44
"CD3D",98.728287449172,1.75412414497333,0.125277796436096,7.94122433212355e-46,5.94794076346222e-44
"TIGIT",82.3140696128646,1.81063640281552,0.129336782567051,8.06788257817051e-46,6.01533990589686e-44
"CD37",355.154312118484,1.11841189998633,0.0800474001271456,8.98901204832906e-46,6.67179930446795e-44
"FYB",475.829786315019,1.18174845617527,0.0846583966087032,9.13509198953985e-46,6.74968080650551e-44
"FAM63A",1289.23634014332,-0.917069261545098,0.0654291587117565,1.13852166478646e-45,8.37451608407727e-44
"IRF4",107.197080378649,1.97872945546171,0.141792924755522,1.1530780962766e-45,8.44372322018973e-44
"FAM38B",466.69116317049,-2.0551927179624,0.147501272354731,1.26441688362359e-45,9.21788006314567e-44
"CST7",102.178334341101,1.51314241912555,0.108475261505527,1.27213925584577e-45,9.23314168745055e-44
"CD72",74.044804954068,1.17867957049129,0.0846004913744609,1.33695895552927e-45,9.66085363328042e-44
"PCBD2",426.728705642277,-0.640603145170928,0.0455984329244524,1.4433991910633e-45,1.03842442679874e-43
"TNFRSF9",18.5993453102571,1.75144422172187,0.125473911924493,1.45661379158301e-45,1.04335528486184e-43
"PNOC",12.278465744497,2.22101969767761,0.160200552988301,1.83352423388257e-45,1.30762165253808e-43
"CXCL9",2105.20057399564,2.17736361796236,0.15693442036771,1.88396252427331e-45,1.33777650587252e-43
"SIRPG",39.2377077457412,1.89730598702071,0.136200724280899,1.92625908913556e-45,1.36191499306425e-43
"UBASH3A",25.8863652938774,1.82235037118285,0.130781480498332,1.99148082890302e-45,1.40198540929169e-43
"CD48",266.645334769728,1.31870741756046,0.094910648608603,2.06529839359607e-45,1.4477388696648e-43
"CD3E",272.403978308626,1.69421146271958,0.121658586926762,2.25841710852412e-45,1.57637514174984e-43
"PTPRC",914.205460506173,1.36086078666726,0.0981068846687332,2.94703298356722e-45,2.04831279785818e-43
"PRDM1",365.654108380435,0.932894613301776,0.0669133910354755,3.00941953669688e-45,2.08284846668519e-43
"PHF15",1232.07485274923,-0.871894553008923,0.062475364474844,3.24749535684221e-45,2.23817925791104e-43
"CRTAM",24.2581184948435,1.56169098633774,0.112458766122428,3.31784948777453e-45,2.27709979698601e-43
"CFH",1063.24289332651,1.00762179603207,0.0724605860231942,3.51914006930204e-45,2.40518560653173e-43
"TNFSF13B",87.6774331367042,1.12968598681853,0.0814991008979716,4.0774445684734e-45,2.7752001351315e-43
"PGAP3",2674.33645953117,1.68636447402816,0.121499944003815,4.29203226554293e-45,2.90918203519424e-43
"C16orf57",709.766006150617,0.72388487803585,0.051886303451358,5.42692276439987e-45,3.66328453104737e-43
"LOC643719",40.6559187423728,2.95122849978167,0.216964607416488,5.66702458113284e-45,3.80968050017713e-43
"ULBP2",24.2896817068192,1.78726147548099,0.129013850086562,6.29523476157535e-45,4.2147239099641e-43
"LILRB4",416.121492652598,1.15525420305879,0.0836246116902077,7.26719541795636e-45,4.84568318864789e-43
"LCP2",391.119489267823,0.969047211431576,0.0698926762024625,7.45574400163331e-45,4.95127809144904e-43
"HLA.DMB",1038.46311998939,1.02015276337619,0.0736992334373937,8.08526499112422e-45,5.34768555037946e-43
"VCAM1",663.624289808013,1.1843244410255,0.0858137791238361,8.23644260275954e-45,5.42579791217127e-43
"STARD3",2240.10875451697,1.59659253575753,0.115492849627617,8.380166228202e-45,5.49839466564789e-43
"LY9",41.8775470363052,1.80343161840654,0.130487403152069,9.8110001210958e-45,6.41154721061093e-43
"CCND1",16164.7001654439,-1.46255338523294,0.106048046486054,1.04322939230377e-44,6.76367261737501e-43
"LOC100130148",23.4854139615355,-2.556910791675,0.18749924792455,1.04172702397207e-44,6.76367261737501e-43
"ICA1L",115.121902836611,-1.30297505767116,0.0946971866370406,1.33659003654961e-44,8.63153006674142e-43
"CD247",81.9234064546755,1.62048771587603,0.117558089620491,1.49984228351793e-44,9.64780901040967e-43
"GLIPR2",459.771016644325,0.933111198603126,0.0675080037507132,1.59457865892985e-44,1.02171381806353e-42
"PDZK1P1",78.5130878847993,-2.52753348525526,0.185728278448338,1.72031533519573e-44,1.09798958923017e-42
"DAPK1",432.621533407517,1.01760096615252,0.0738074353182786,1.75209075683622e-44,1.11393584048002e-42
"PARP15",17.5070079991321,1.62079355229225,0.117692010787149,1.79811505071624e-44,1.13878305702311e-42
"ITK",92.3646393967942,1.75540971051265,0.12746141204938,1.95219310849034e-44,1.23160859840642e-42
"SAMD3",27.8461627844258,1.64628367562156,0.119663166155034,2.24442898344044e-44,1.41055052166182e-42
"DOK2",112.310097803383,1.28939519798456,0.0939857692887726,2.32810066381733e-44,1.45755096139678e-42
"PIK3CD",263.121883429773,0.970289130867903,0.0704211487362577,2.46225657600423e-44,1.53568040365769e-42
