"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CFI",324.775353411515,-1.48051809580866,0.0697250921922166,4.32555956863642e-101,2.44662598635666e-98
"JAM2",187.217867676584,-1.39742847087394,0.0658753390336797,8.28046568726074e-101,4.52748262227127e-98
"RHOJ",181.949010127292,-1.20201840294352,0.0566420530593114,1.00688788471395e-100,5.32773612031061e-98
"FBLN5",987.804429036331,-1.42133332316322,0.0670985029366017,1.48899783338756e-100,7.63250983158004e-98
"HOXA4",31.683661152887,-1.61413365541254,0.0765926136931723,8.83960118155012e-100,4.39381752063535e-97
"TSLP",10.7126451890837,-2.3388629665014,0.111477070375288,1.98553797882224e-99,9.57905278430037e-97
"IGF1",624.362363791233,-2.01722684333039,0.0966023768992374,2.20393852247056e-98,1.03289153097385e-95
"ZCCHC24",1026.29326570975,-1.17661911507568,0.0561641345625956,3.21079244149224e-98,1.46296190049437e-95
"RGMA",193.95413357687,-1.7610133167143,0.0843769202333665,4.41549508088386e-98,1.95749637329022e-95
"FAM126A",320.346210769961,-1.44360557547873,0.0691018028369236,6.60191586268827e-98,2.84976910251778e-95
"PCSK1",408.884689527787,5.03718051655832,0.248904499997451,8.36985832142048e-98,3.52027656528872e-95
"FMO2",371.531810655422,-2.32521695425568,0.111958499513863,1.69800847930699e-97,6.96310827151815e-95
"FLI1",385.385730033421,-1.0903421023929,0.0522719174578865,2.20839340596985e-97,8.83518952149353e-95
"BACH2",106.358937704258,-1.68917257392913,0.0812244772784121,2.48161760694231e-97,9.69189847777968e-95
"SLIT1",145.123445575263,4.46900380381566,0.221472749507098,3.02708976797831e-97,1.15472915032903e-94
"TSHZ2",124.704160316598,-1.95485344107754,0.0942504538329271,4.54617016674329e-97,1.69479157375205e-94
"PRDM8",24.995558764511,-1.51489730747587,0.072907570155414,5.73747328544024e-97,2.09137276224614e-94
"SPRY2",259.398999325687,-1.47439206578521,0.071051327775994,1.12816389948274e-96,4.02288531374248e-94
"SHE",197.922252942425,-1.30864211527843,0.0630315538814109,1.34616300060195e-96,4.69810887210081e-94
"PIK3CD",311.706937940151,-1.32232220183529,0.0637451166442802,1.89589117390109e-96,6.47881310947907e-94
"SYN2",39.4497495752192,-2.42057594192999,0.117689870438141,1.007480390264e-95,3.37259200846947e-93
"C10orf54",585.340999131084,-1.26872822616949,0.0613883565655989,1.02962977332606e-95,3.37780343437346e-93
"GYPC",383.539759301174,-1.24030130427232,0.0600389834042911,1.29695785227466e-95,4.17137248056103e-93
"TNXB",861.967763753991,-2.13520194182347,0.10393860723714,2.16756436273356e-95,6.8374150465228e-93
"RASGRP2",78.2555476779492,-2.13712942661724,0.104107221851058,2.93082072283509e-95,9.07061364465359e-93
"CHGB",583.395425285574,6.36764164070614,0.31048871358019,5.14303248837509e-95,1.56224373901512e-92
"CLEC1A",54.0426006083019,-1.31460052141969,0.0640534423851097,1.83721605533441e-94,5.4792463555728e-92
"OSR1",125.041609194277,-2.6088002956772,0.127868553598885,2.48366893628952e-94,7.27493242177803e-92
"EBF1",242.399094659409,-1.39559448087285,0.068136218119086,3.56040369906682e-94,1.02458424343497e-91
"CNRIP1",185.105413008753,-1.1073473406473,0.054078342257997,6.07693964477524e-94,1.71862139643532e-91
"S1PR1",608.311734180128,-1.42210458117452,0.0696336270239101,1.13418748275445e-93,3.15323343722394e-91
"ABCA9",117.836086611761,-2.23502667731964,0.109930041408154,1.49690711103305e-93,4.09229455704585e-91
"C10orf10",1597.55566535698,-1.72743324755752,0.0849221603961921,2.67878323551649e-93,7.20329203478311e-91
"SDPR",307.63775726367,-2.10121932684649,0.103469510956118,2.78178761494225e-93,7.35962294320932e-91
"RYR3",13.3570425182297,-1.88786768577832,0.0929494634044078,3.56734517065722e-93,9.288121084808e-91
"EBF3",85.6981519048972,-1.51199097648478,0.0743100266725771,4.19112163048512e-93,1.07417137663824e-90
"IL34",106.664331847111,-1.79207953170117,0.0882515993494398,4.70531182985664e-93,1.18740353761751e-90
"CLDN11",204.427291457184,-1.93913856012089,0.0955789066491835,5.14391392104399e-93,1.27841848555886e-90
"MFAP4",1443.32090055169,-2.07443248864941,0.102373976974091,7.07253038581167e-93,1.73150322266371e-90
"LIX1L",377.508647543324,-0.989981510123438,0.0486653126732466,8.6109542216079e-93,2.07713944260345e-90
"MFNG",210.103038692201,-1.25377802679655,0.0617079032069393,1.37706584253273e-92,3.27362478479194e-90
"ABCA10",34.8268351846625,-2.29849767544281,0.113862505223229,2.67267708232925e-92,6.26284602592095e-90
"CXorf36",502.236876297866,-1.19255869393164,0.0588670278069064,4.9921035929261e-92,1.15331655260235e-89
"CORO2B",78.8313449247966,-1.41660838842012,0.0701046288983707,9.27755230738136e-92,2.11360681247189e-89
"ANXA1",2317.07518346969,-1.2996555639045,0.064343724614626,1.4327604518787e-91,3.21939310851592e-89
"C2orf40",85.595393121217,-2.9581385414564,0.147476027146091,1.55126291020143e-91,3.43856290757216e-89
"C2orf89",22.7802025094388,-2.03438020752108,0.101329897805386,3.22860245231325e-91,7.06116880337257e-89
"GSN",9007.4958586537,-1.13874083764856,0.0564788162042378,3.64578297156316e-91,7.86865501086192e-89
"GPR124",1101.75147251315,-1.13354541707396,0.0562887792623839,5.959046869601e-91,1.26943176366319e-88
"EPHB1",46.2814558920894,-1.77978201577372,0.0887364219229149,7.52872534773027e-91,1.58325233177974e-88
"IL33",303.73872620644,-2.27080418889019,0.113507724786346,1.04687650928468e-90,2.17366017491097e-88
"S100B",88.9435521522299,-2.36547235689845,0.118468871985451,2.0914751023523e-90,4.28830826298559e-88
"TRPM6",10.6158803063875,-2.26659692172198,0.11376867936779,5.51706009940665e-90,1.11723872605639e-87
"STARD8",204.711288443427,-1.03308465380506,0.051676002058636,1.10051736542659e-89,2.2014373591576e-87
"TSPAN11",104.142458275527,-1.62204781808747,0.0813521674597738,1.18915732538077e-89,2.35009007327961e-87
"CLIC2",251.456700254472,-1.16522699667775,0.0583348383243884,1.55909396046129e-89,3.04450217064841e-87
"SPARCL1",6948.26621568611,-1.27412952258757,0.0640072986588228,5.38111836554168e-89,1.03842922999977e-86
"PXDNL",154.2749701001,3.69969931298541,0.188764650957813,6.45656834617121e-89,1.23147779746798e-86
"MEIS2",123.241632757668,-1.34831628205819,0.0678295417694913,8.11227104823265e-89,1.52948944832368e-86
"SLC22A3",36.731816067612,-2.25916984649113,0.114233876826531,1.01737186487641e-88,1.89635803404179e-86
"PAPLN",306.201191783572,-1.41204403220793,0.071300859924126,3.03755791410345e-88,5.59832162528526e-86
"A2M",13365.4454472402,-1.0364998586735,0.0523051677455823,3.63740333324496e-88,6.6293696528019e-86
"ABCA6",131.340179112043,-1.88525907336501,0.0955794696520409,4.601036574944e-88,8.29349482844027e-86
"ANGPTL1",76.6026007931338,-2.03227784144683,0.103569309381092,2.73597666509444e-87,4.87806796060262e-85
"RGL1",452.445136181106,-1.10731616647779,0.0561967466027394,3.45809264797661e-87,6.09925738760863e-85
"AOC3",1070.23941832011,-1.65496722984453,0.0843108839366768,5.03130825650179e-87,8.77963290759563e-85
"CRYAB",606.439383803605,-2.02049261243328,0.103301626768723,9.62585998345215e-87,1.66203138219543e-84
"CCDC82",171.848073486878,-1.02036640163226,0.0519571871369753,1.20267701702559e-86,2.05494907398653e-84
"CHGA",385.350831325113,7.38784213470805,0.37692774786842,1.39091055723335e-86,2.35207277013387e-84
"KCTD12",2075.9961013579,-1.14253337026448,0.0583641195661252,4.28751194487376e-86,7.17633249303717e-84
"GNG2",373.314332732565,-1.16229033106166,0.0593988958301324,5.00057024924919e-86,8.28528826246812e-84
"ABCD2",21.7521809981606,-2.18573829097105,0.112315922400247,5.45970135173497e-86,8.95554812725087e-84
"NPR1",227.722437356782,-1.58160494128485,0.081053043805806,5.96526652447049e-86,9.68794720800885e-84
"NGFR",384.080172458787,-2.18708910625768,0.112453632784561,6.86591162128639e-86,1.1041328267055e-83
"INPP5D",476.706650969007,-1.19048906622694,0.0609262221451465,8.40619340993751e-86,1.33870670391461e-83
"GIMAP8",289.112624169018,-1.18532600221637,0.060709595073081,1.1403092862935e-85,1.79850896375695e-83
"GGTA1",170.189402757577,-1.35552198450458,0.0695018951084591,1.29915976133044e-85,2.0295350062003e-83
"CCDC80",3917.41393272467,-1.65553942952579,0.085199443407689,2.42564752507139e-85,3.75357512771189e-83
"FHL1",951.595461283995,-1.81690191185254,0.0937683202864101,4.82540039956559e-85,7.39729371533405e-83
"C3",9389.36283217955,-1.54715705099662,0.0797754100462381,6.70890247845867e-85,1.01894562364961e-82
"LRMP",77.1052287521073,-1.51785612751489,0.0783508183951889,1.09985589558405e-84,1.65513176653809e-82
"CYYR1",371.540876937349,-1.14786529305131,0.059186296827751,1.49164913365249e-84,2.22432006720925e-82
"TSPAN7",334.415156921549,-1.66488932626765,0.0861122645860315,1.57203194370536e-84,2.32306666419812e-82
"USP44",5.07356194239931,-1.8785939011115,0.0973447009326308,1.94370569722988e-84,2.84666112068409e-82
"F10",39.9756127868958,-1.73194351479378,0.0897432782681242,2.62773377050628e-84,3.81439973784199e-82
"CCDC69",469.98388025203,-1.39705788042703,0.0722638378890979,3.2649837231434e-84,4.69785333427379e-82
"PLA2G4A",59.47620111813,-1.37763010422298,0.0712682016451968,3.5922010038237e-84,5.12372809267131e-82
"PEAR1",176.431641255104,-1.33094367218733,0.0688354175125987,3.62532142633101e-84,5.12639201345755e-82
"ABCA8",204.460813025626,-2.51513583213427,0.130851950639437,4.18829983004463e-84,5.87185317198479e-82
"NRN1",216.600692601754,-1.3321618459266,0.0689867831147568,5.84224391042253e-84,8.12121414090346e-82
"MMRN2",871.475343880221,-1.12073239385867,0.0580389368633568,7.6982455077859e-84,1.06112874843876e-81
"LDB2",300.236943450359,-1.0830576645729,0.0561041611059782,8.56549923777265e-84,1.17083236664321e-81
"SPRY1",856.90915338887,-1.40136066625013,0.0726943251306596,9.4209877231998e-84,1.27712778201361e-81
"C14orf139",113.061711867572,-1.44350347963857,0.0749404630528428,1.1410019157559e-83,1.53408642820853e-81
"ERG",361.210053729021,-1.10558293157191,0.057320277929246,1.18446583330064e-83,1.57957667183987e-81
"FXYD1",51.5860312439805,-2.55911707106889,0.133637161960813,1.58350461897789e-83,2.09469566653987e-81
"HSPB6",434.599929305762,-2.10678445296558,0.109957682714135,2.00226757204197e-83,2.62745559873635e-81
"TMEM132C",61.376927039484,-2.7656612809126,0.144620372072377,2.02290478883294e-83,2.63346882946244e-81
"ABCB1",111.282705920327,-1.69806229256542,0.0885358875818228,2.86004250618505e-83,3.69395883692547e-81
"PPP1R16B",224.804041529956,-1.67618702648492,0.0874169917264261,3.31000155439723e-83,4.24171527318577e-81
"GPR55",10.9938399898374,-1.83721187405829,0.0959328821214726,3.60555577267755e-83,4.58464584025038e-81
"SVEP1",623.386212070355,-1.66600178874612,0.08696574143877,4.76606849629633e-83,6.01367858036529e-81
"GPIHBP1",98.0819452525066,-1.96966111141356,0.103007761515543,5.02634929708184e-83,6.29367996336133e-81
"C10orf90",6.12613603333605,-2.78876485500335,0.146314445156029,6.58958212590416e-83,8.18855421297014e-81
"AKNA",674.468187023735,-1.10170848957734,0.0573995435424771,7.27837657220023e-83,8.97648202359401e-81
"PRKCA",138.759456215456,-1.29500228617836,0.0675823373502089,1.10437427260047e-82,1.35186949204967e-80
"IL16",493.482138822394,-1.24530000362026,0.0650125487908391,1.37632442132205e-82,1.67228514688485e-80
"BMP6",72.4498793715566,-1.4225490009547,0.0744154448658437,1.98585670085207e-82,2.39514760765269e-80
"GLI2",97.7545165731901,-1.51425043296954,0.0792794854412303,2.12486263699557e-82,2.54409648428017e-80
"LOC339524",93.4286316688541,-1.72890253862166,0.0906817536239452,2.35064691065779e-82,2.7940334257623e-80
"GDF10",31.3044530705721,-2.40481640315463,0.126470774517796,2.4269374545843e-82,2.86396079622635e-80
"CD79B",102.378331153122,-2.18677334853853,0.114961064779842,2.58538988292609e-82,3.02915358925976e-80
"YPEL4",16.0650318278665,-1.47942569318481,0.0775162826982026,3.09769000119512e-82,3.60364603472365e-80
"NBLA00301",12.192297480804,-1.52711135842946,0.0801429958700747,4.88336865640864e-82,5.6409785965543e-80
"GIMAP7",253.582690877411,-1.41082889554527,0.0740354175943211,6.46973648604616e-82,7.42119493570736e-80
"ADAM33",117.214597508316,-2.10621393784707,0.11108769657371,9.16174144647032e-82,1.04361142323925e-79
"LEFTY2",16.2640486840906,-2.68202908774775,0.141701612386528,9.5795473609507e-82,1.08367803697706e-79
"C10orf128",16.5669206269924,-1.73397191532822,0.0913289032804099,1.06023806742318e-81,1.19117020684537e-79
"KCNA1",12.7586334831453,-2.49936212594782,0.132019669565225,1.07885923337404e-81,1.20384544251934e-79
"SLC9A9",113.058147861726,-1.15773344380998,0.0607765799438353,1.1461044286728e-81,1.27023992861621e-79
"GIMAP5",314.625880650785,-1.39341487022052,0.0732442647496511,1.24200019888875e-81,1.36728384311223e-79
"RASL12",186.028976561827,-1.15062361891779,0.060530292614941,2.46624493944476e-81,2.69692104944749e-79
"PTGFR",48.8236552048757,-2.15142766052512,0.113823293372694,2.64377115721425e-81,2.87190584713811e-79
"ENPP2",682.642524893476,-1.64395155380796,0.0867637151399462,2.7625762772503e-81,2.98121964971952e-79
"GAB3",83.9506731777627,-1.12299184718907,0.059108228307266,3.0240080440563e-81,3.24201332984676e-79
"ITGA7",333.24060871476,-1.67828950438674,0.0886285904457084,3.13220992436839e-81,3.33621034996199e-79
"LPL",969.136654522974,-2.18344241897367,0.115611849799451,3.43122652353222e-81,3.63112313970961e-79
"CD300LG",82.5579377023204,-2.92019620936438,0.155007079994565,3.50264391313535e-81,3.68294026327943e-79
"CNTNAP3",34.5555386314084,-2.1483875315225,0.113880348236962,5.26014325328728e-81,5.49567705628479e-79
"SYT15",72.8750949628888,-1.53499845351077,0.0811951568886352,8.26843869838809e-81,8.58399999807974e-79
"WDR86",40.8556932588007,-2.15341760254646,0.114601949391853,2.15144541962963e-80,2.21950686906822e-78
"FLRT2",313.144996484619,-1.6084099159674,0.0853754808499424,2.3565095074147e-80,2.41586409063271e-78
"TMEM200C",13.725580503335,-1.65370517912755,0.0879353042389457,3.92445120535186e-80,3.99830888952712e-78
"KIAA1755",161.91881911758,-1.49258094012517,0.0794250710422095,7.80781350230781e-80,7.90565215298487e-78
"FOXO1",618.438903950523,-1.07944567373739,0.0573449087496624,8.35325930110092e-80,8.40604370036555e-78
"ANKRD53",10.2952051291165,-1.63191135875356,0.08700896308775,1.07029055763048e-79,1.07048634248858e-77
"KCNJ16",12.3068388201048,-3.30913351715041,0.177910948273142,1.08619594044149e-79,1.07981042491283e-77
"SCN4B",236.364605018671,-1.46048006141926,0.0780199272706939,3.35581859140545e-79,3.31599351535082e-77
"CHRDL1",421.610568690084,-2.64982752052868,0.1423437313273,3.50932278713245e-79,3.44691147768465e-77
"NRG2",13.6254555026701,-2.66128860397164,0.143089948749687,4.75021778511349e-79,4.63796561483432e-77
"NLRP1",256.25640723557,-1.26882273324883,0.067838792444387,6.94924834415541e-79,6.74488287509948e-77
"EGFR",226.629655868996,-2.01551235546902,0.108349338015431,8.69483033115141e-79,8.3455780507836e-77
"TMEM119",1032.31212112286,-1.40563051735265,0.0752640273321056,8.70020024802777e-79,8.3455780507836e-77
"IL18R1",45.7406110176274,-1.44641999583409,0.0776495243138099,1.94132411444634e-78,1.85136857263158e-76
"LRRN4CL",58.88150100663,-1.87806209197833,0.101323948658083,3.76630131507575e-78,3.55049657880388e-76
"PDE1C",21.4713925219216,-2.23324683170857,0.120649667520566,3.75222031912655e-78,3.55049657880388e-76
"ALDH1L1",54.5258096568875,-2.83517313534627,0.153607453312696,5.12371644988803e-78,4.80253262442934e-76
"ADAMTS5",290.382436812405,-1.56021347746897,0.0840717163219304,5.22216402012474e-78,4.86699752398331e-76
"ETS1",2068.1685406028,-1.13182466356352,0.0609516930275729,9.86342129995106e-78,9.14066099339532e-76
"DNASE1L3",26.2960830442994,-2.28934212994549,0.124126129208244,1.22188539982276e-77,1.12598798951082e-75
"AMICA1",158.412861960932,-1.7150321162562,0.0928139375085476,1.54228643785917e-77,1.41330304135218e-75
"MAB21L1",33.8195285956881,-1.76118802767981,0.0955768970096461,3.57229703245862e-77,3.25535490130104e-75
"CSF2RB",283.231663494774,-1.40764182168884,0.0763817407157145,8.56444033209716e-77,7.76146490427567e-75
"CHST3",422.086769126508,-1.29589989405422,0.0702790275765037,9.06120054583685e-77,8.16653145897592e-75
"RCBTB2",268.071867422494,-0.783084259265174,0.0426009304118887,1.46469075964409e-76,1.31285915466896e-74
"LOC399959",224.158647940361,-1.38754962167484,0.0754040774289605,1.49506660140176e-76,1.33280312297788e-74
"ARHGEF15",339.494294511025,-1.11271275235016,0.060407891292332,1.57561819476602e-76,1.39701974317552e-74
"CSGALNACT1",259.198345657753,-1.13720756501257,0.0617630828750032,1.8016378202177e-76,1.58883146048554e-74
"SYNM",1245.47648636349,-2.14239103776101,0.117065795685581,1.96129518108122e-76,1.72038100830349e-74
"CCL14",404.418652607725,-2.11471212675826,0.115738008093779,3.45440863340236e-76,3.01397153264356e-74
"ADAMTS3",32.3185790822775,-1.43293579741551,0.078225192400819,6.20672614885049e-76,5.38671582114257e-74
"CD1D",39.751827704434,-1.28766415497567,0.0702555937433308,7.12989543204155e-76,6.15535130377777e-74
"D4S234E",46.2831394176968,-2.14018591025745,0.117408046312889,7.36789177355188e-76,6.32751459484667e-74
"C1R",4231.02604763547,-1.24316176999923,0.0678872992128069,1.03205451335209e-75,8.81707822005952e-74
"RELN",53.902681025157,-2.84541327691878,0.156646624829716,1.08579029634235e-75,9.2280923476184e-74
"FAM49A",63.4702377079723,-1.20907704751304,0.0661201350720768,1.74150931390683e-75,1.47247305546462e-73
"TNFRSF1B",750.984469035726,-1.18555207962842,0.0648503984657489,1.94599596248811e-75,1.6369318857791e-73
"TCEAL7",38.8932667933778,-1.37674513581431,0.0757807285183308,1.12080307825858e-74,9.37986372075276e-73
"FYN",514.224190805399,-1.01456058242405,0.0558360303522837,1.45102109734888e-74,1.20817761724942e-72
"STAC2",508.167880588767,-3.43869612193071,0.192027039262661,1.98914186432648e-74,1.64787343437107e-72
"DPT",879.31570023062,-1.97951932660656,0.109792508978783,3.37127789519869e-74,2.77884780477106e-72
"MRAS",505.959458313338,-1.00883814555613,0.0556794775975945,3.68751523971232e-74,3.02431562385006e-72
"GAS7",1099.07766854148,-1.30568184495658,0.0721546016596164,4.82783652328813e-74,3.93985087022364e-72
"CARD6",161.796991980634,-1.00901607092067,0.0557521127876335,5.34340267181746e-74,4.33900168444662e-72
"NAALAD2",16.1013806302599,-1.44639756852324,0.0800445498045534,5.55251389126809e-74,4.48659533785569e-72
"ALDH1A2",58.5346397803378,-2.09059487983965,0.116330471545374,8.34334800033273e-74,6.70862437497342e-72
"SOBP",79.0191873006848,-1.22537250387277,0.0678853730052288,1.24517080087594e-73,9.96318860817955e-72
"LEPR",296.401643289634,-1.53517442868548,0.0852779656538877,1.49682235851519e-73,1.19186296828761e-71
"RCSD1",292.791021271913,-1.15056326964471,0.0637699363944102,1.54886513088167e-73,1.22734467351942e-71
"XPNPEP2",20.1985805390795,-2.278825537227,0.127189829903012,1.83313262916039e-73,1.44561896712105e-71
"SGK1",1064.00668242142,-1.20885912721398,0.0671563506646846,3.13413852922967e-73,2.45977388971073e-71
"KLHL29",95.4145707239478,-1.66862583213159,0.0930357361803112,3.49493561834386e-73,2.72987756893783e-71
"INMT",118.093122779934,-1.71178774726808,0.0956609730238863,6.55833224669044e-73,5.09840397357646e-71
"PDE7B",78.7486043153813,-1.23741818302499,0.0689885085685981,9.58806013161037e-73,7.41853539333985e-71
"MRGPRF",131.921387946655,-1.59782111337919,0.0893668377046049,1.14929126262939e-72,8.85062186897175e-71
"LIMS2",384.425224230254,-1.20433146663077,0.0671829568997752,1.20602968804212e-72,9.24416120231535e-71
"CLCN4",62.772098086736,-1.37277548901609,0.076690958090194,1.42506624310437e-72,1.08722612026237e-70
"SLC1A7",18.6680312432375,-1.6543772759849,0.0926397927165246,1.44801212084897e-72,1.09961772306878e-70
"GEM",737.614456360154,-1.47849694742454,0.0826917248615861,1.57660291690629e-72,1.1917519652541e-70
"MAML2",244.26185949159,-1.42805669119165,0.0798512749224369,1.66344172891567e-72,1.25162544400934e-70
"CHRNA9",48.5127905685509,5.43670663743693,0.313094481338453,1.80066013168752e-72,1.34868621644157e-70
"TPO",13.6405536632084,-1.89864522467671,0.10670528350596,2.68753910742691e-72,2.0038047263238e-70
"KCNIP2",103.119894233545,-2.2265551899706,0.125585688850536,5.47959076663811e-72,4.06704648620656e-70
"TMEM220",57.9668628438466,-1.23822453927775,0.0694599896980206,6.90302971085389e-72,5.10046830392506e-70
"TMEM71",33.2693815867478,-1.67751206740119,0.0945833414206953,1.21299948870997e-71,8.92234556650657e-70
"BMX",26.9042096528525,-1.9767393374417,0.111756870513378,1.54371220567357e-71,1.13042461203855e-69
"GPR146",121.686629388899,-1.201919075612,0.0676007090546808,1.66479109207922e-71,1.21366970148335e-69
"SNCA",46.4773331023724,-1.21246312400142,0.0682106347986883,1.77938425569104e-71,1.29147079407523e-69
"SERPING1",5398.44219015599,-1.15952930051009,0.0652331965782223,1.87215777640624e-71,1.35281955975293e-69
"PTN",592.883741993198,-2.3209667583258,0.131577266454868,2.47004108141342e-71,1.77702122186072e-69
"ANGPTL7",11.0455900555779,-3.49567283623233,0.20000411257958,3.01808664507447e-71,2.16181987943915e-69
"EVC2",77.891391521148,-1.3027939844266,0.0734964995010313,3.71652593717491e-71,2.65052934554261e-69
"C6orf145",472.511092590906,-1.10572011534232,0.0624170090232773,5.5499585407953e-71,3.92396422175282e-69
"FAM13C",80.8557864098374,-1.4787386232112,0.0836390397197926,5.54036971178245e-71,3.92396422175282e-69
"PLEKHG1",345.958743254163,-1.05686168495113,0.0597055303549015,6.97900293439556e-71,4.91315816020989e-69
"SOX17",90.576679985903,-1.45915088103073,0.082617905422927,8.10781469903352e-71,5.68343950889944e-69
"LRRTM2",11.2154733976461,-1.48314904470514,0.0840089174703333,8.58026415325327e-71,5.98902437897078e-69
"TMEM100",42.9864998428645,-1.96728693343971,0.111834841909171,8.69297575038071e-71,6.04198649294469e-69
"SOX7",149.910051565071,-1.27481867956247,0.0721437585157963,1.04557199449006e-70,7.23650524287785e-69
"PTX3",44.3362957669473,-2.40137875291395,0.136831244063949,1.11759498720636e-70,7.70248343493523e-69
"COX6C",14823.6810013976,1.84496742978278,0.104925433865692,1.22967355977005e-70,8.43947087904103e-69
"EMCN",404.717299524695,-1.1922631352665,0.0675621795246899,1.77866525447132e-70,1.21564359037888e-68
"GNG11",578.315293976414,-1.08775920797161,0.0616431330447569,1.88127161955995e-70,1.28043561724655e-68
"GRRP1",48.6423564934663,-1.68757351093728,0.0960527487311526,2.25916526773506e-70,1.53128462341563e-68
"CD40LG",26.2998775190088,-2.12007812585792,0.12097886387974,2.29444303602543e-70,1.54879626007922e-68
"PDE2A",212.513148694789,-1.41976057932143,0.0806323620252328,2.31567020878698e-70,1.55671878830872e-68
"SRPX",334.685567865894,-1.53609399063091,0.0873479186228144,2.50820605865433e-70,1.67926955020845e-68
"ASB2",28.604126894125,-1.63387401855069,0.0930044158638813,2.66289732869244e-70,1.77558962937163e-68
"PECAM1",1219.02571289524,-1.02997046777641,0.0584595872067914,2.9516646582119e-70,1.96016823435829e-68
"CH25H",63.6401243944897,-1.72236675987985,0.0982334083439863,3.89853445090347e-70,2.5785347015391e-68
"C10orf105",9.49435519616217,-1.39648165020559,0.0794747745048368,4.66549036577243e-70,3.07341519958896e-68
"MUCL1",3977.96935036888,-4.14294069176765,0.243923536757836,6.18109750105632e-70,4.05554169239307e-68
"HSPB2",67.4005529717532,-1.418023915042,0.0807923551616094,6.28377298438037e-70,4.10648319772076e-68
"C7",615.965726686949,-2.55491865054781,0.146588259876796,7.99657888173967e-70,5.20507473798316e-68
"FNDC4",117.491945523205,-1.34274670055823,0.0765698355222885,9.80519399894314e-70,6.35709870216064e-68
"LRRC2",13.4808844493318,-1.75948672889023,0.100701027238093,1.04364039699438e-69,6.73969820153495e-68
"PPAP2B",1304.02143367137,-0.943017363737673,0.0537893411243498,1.17072428143307e-69,7.53074132876338e-68
"ZFP36L2",4461.57387125397,-1.1814568359886,0.0674147041121514,1.53669627541096e-69,9.84626133029922e-68
"LRRC70",50.9358936970585,-1.16430558639336,0.0664711474377386,1.83232132945174e-69,1.16947730610883e-67
"CD1C",48.0698815962937,-2.10862353685272,0.121229745102465,2.29540237415911e-69,1.45935988927643e-67
"DARC",716.248958517687,-2.36998728849429,0.136511067656238,3.13302959321821e-69,1.98421175357368e-67
